tour,start,end,startPos,endPos
46,409,460,3,1
46,479,534,1,0
47,323,382,0,1
47,397,453,1,1
47,468,491,1,4
47,509,532,4,4
47,542,565,4,4
47,575,598,4,4
47,608,631,4,4
47,641,664,4,4
47,674,697,4,4
47,707,730,4,4
47,740,763,4,4
47,777,827,4,4
47,842,871,4,9
47,904,933,9,9
47,966,995,9,9
47,1028,1057,9,9
47,1085,1114,9,9
47,1142,1201,9,0
48,324,344,0,3
48,368,419,3,1
48,447,472,1,0
49,325,366,0,5
49,380,426,5,4
49,440,460,4,0
50,325,372,0,4
50,396,428,4,8
50,434,458,8,8
50,463,498,8,0
51,326,363,0,1
51,371,415,1,5
51,446,503,5,1
51,511,555,1,5
51,586,643,5,1
51,651,695,1,5
51,718,775,5,1
51,783,827,1,5
51,850,907,5,1
51,915,959,1,5
51,982,1039,5,1
51,1047,1071,1,5
51,1097,1154,5,1
51,1162,1194,1,5
51,1200,1257,5,0
52,326,346,0,1
52,377,433,1,5
52,441,494,5,1
52,525,581,1,5
52,589,642,5,1
52,673,729,1,5
52,737,791,5,4
52,812,868,4,5
52,876,930,5,4
52,951,1007,4,5
52,1015,1069,5,4
52,1090,1146,4,5
52,1154,1208,5,4
52,1229,1285,4,5
52,1293,1341,5,0
53,326,346,0,5
53,372,425,5,5
53,451,504,5,5
53,530,583,5,5
53,609,662,5,5
53,688,741,5,5
53,767,820,5,5
53,846,899,5,5
53,925,978,5,5
53,1004,1057,5,5
53,1083,1136,5,5
53,1162,1215,5,5
53,1241,1284,5,0
54,327,382,0,5
54,401,421,5,5
54,440,460,5,5
54,479,499,5,5
54,518,538,5,5
54,549,569,5,5
54,580,600,5,5
54,611,631,5,5
54,642,662,5,5
54,673,693,5,5
54,704,724,5,5
54,754,774,5,5
54,804,824,5,5
54,854,874,5,5
54,904,924,5,5
54,943,963,5,5
54,982,1002,5,5
54,1021,1041,5,5
54,1060,1080,5,5
54,1099,1119,5,5
54,1135,1155,5,5
54,1171,1191,5,5
54,1207,1227,5,5
54,1243,1263,5,5
54,1279,1299,5,5
54,1315,1335,5,5
54,1351,1371,5,5
54,1387,1407,5,5
54,1423,1456,5,0
55,328,382,0,5
55,387,411,5,5
55,416,448,5,0
56,329,351,0,5
56,380,432,5,0
57,329,356,0,4
57,391,444,4,4
57,447,467,4,0
58,329,384,0,8
58,405,453,8,2
58,461,498,2,1
58,526,549,1,8
58,570,618,8,2
58,626,663,2,1
58,691,714,1,8
58,735,783,8,2
58,791,828,2,1
58,856,879,1,8
58,900,948,8,2
58,954,991,2,1
58,1019,1042,1,8
58,1063,1111,8,2
58,1117,1141,2,6
58,1148,1171,6,8
58,1192,1240,8,2
58,1246,1270,2,6
58,1277,1312,6,0
59,329,362,0,4
59,397,422,4,9
59,457,503,9,5
59,536,582,5,4
59,617,642,4,9
59,677,723,9,5
59,756,802,5,4
59,837,862,4,9
59,897,943,9,5
59,960,1006,5,7
59,1024,1049,7,9
59,1084,1130,9,5
59,1147,1193,5,7
59,1211,1236,7,9
59,1271,1317,9,5
59,1334,1380,5,7
59,1398,1425,7,0
60,330,351,0,6
60,355,390,6,5
60,422,443,5,6
60,447,482,6,5
60,514,535,5,6
60,539,579,6,9
60,582,603,9,6
60,607,647,6,9
60,650,671,9,6
60,675,715,6,9
60,718,765,9,6
60,784,824,6,9
60,827,874,9,6
60,893,925,6,6
60,928,975,6,6
60,994,1026,6,6
60,1029,1076,6,6
60,1095,1127,6,6
60,1130,1177,6,6
60,1196,1228,6,6
60,1231,1261,6,7
60,1268,1304,7,0
61,331,368,0,2
61,385,430,2,2
61,447,492,2,2
61,509,529,2,6
61,562,582,6,6
61,615,635,6,6
61,668,688,6,6
61,721,741,6,6
61,774,794,6,6
61,797,817,6,6
61,820,840,6,6
61,851,871,6,6
61,882,902,6,6
61,910,930,6,6
61,938,958,6,6
61,966,986,6,6
61,994,1014,6,6
61,1022,1042,6,6
61,1050,1070,6,6
61,1078,1098,6,6
61,1106,1126,6,6
61,1134,1179,6,0
62,331,373,0,6
62,378,407,6,7
62,441,484,7,6
62,489,518,6,7
62,552,595,7,6
62,616,645,6,7
62,679,722,7,6
62,743,772,6,7
62,806,855,7,0
63,332,366,0,4
63,388,437,4,2
63,470,521,2,8
63,556,584,8,2
63,612,661,2,2
63,694,733,2,8
63,755,783,8,2
63,811,870,2,3
63,904,943,3,8
63,965,993,8,2
63,1002,1061,2,3
63,1095,1134,3,8
63,1156,1210,8,0
64,332,386,0,7
64,414,445,7,5
64,472,507,5,1
64,538,569,1,5
64,574,609,5,1
64,640,671,1,5
64,676,711,5,1
64,742,773,1,5
64,778,813,5,1
64,844,875,1,5
64,880,915,5,1
64,946,977,1,5
64,982,1017,5,1
64,1048,1079,1,5
64,1084,1119,5,1
64,1150,1181,1,5
64,1186,1221,5,1
64,1252,1306,1,0
65,333,382,0,1
65,402,422,1,6
65,441,484,6,7
65,504,546,7,1
65,562,582,1,6
65,601,644,6,7
65,655,697,7,1
65,713,733,1,6
65,752,795,6,7
65,806,848,7,1
65,864,884,1,6
65,903,946,6,7
65,957,999,7,1
65,1015,1035,1,6
65,1054,1075,6,6
65,1099,1159,6,0
66,333,370,0,2
66,376,408,2,8
66,428,469,8,2
66,475,508,2,2
66,540,581,2,2
66,587,615,2,8
66,635,676,8,2
66,682,710,2,8
66,730,771,8,2
66,789,817,2,8
66,837,878,8,2
66,896,924,2,8
66,944,985,8,2
66,991,1012,2,5
66,1042,1074,5,2
66,1108,1129,2,5
66,1159,1180,5,0
67,333,387,0,4
67,413,463,4,5
67,470,511,5,4
67,537,587,4,5
67,594,635,5,4
67,661,720,4,8
67,753,794,8,4
67,820,879,4,8
67,912,953,8,4
67,979,1038,4,8
67,1071,1112,8,4
67,1138,1197,4,8
67,1230,1271,8,4
67,1297,1350,4,9
67,1372,1413,9,4
67,1439,1480,4,0
68,335,394,0,6
68,404,460,6,2
68,487,533,2,0
69,335,377,0,5
69,392,436,5,8
69,466,502,8,0
70,336,393,0,8
70,423,479,8,3
70,484,516,3,8
70,549,605,8,3
70,610,642,3,8
70,675,731,8,3
70,736,768,3,8
70,801,854,8,6
70,860,892,6,8
70,926,979,8,6
70,985,1017,6,8
70,1051,1104,8,6
70,1112,1144,6,8
70,1178,1198,8,0
71,337,360,0,7
71,390,450,7,7
71,480,540,7,7
71,546,606,7,7
71,612,672,7,7
71,678,738,7,7
71,744,804,7,7
71,810,870,7,7
71,876,936,7,7
71,942,1002,7,7
71,1008,1068,7,7
71,1074,1134,7,7
71,1140,1200,7,7
71,1206,1245,7,0
72,337,376,0,9
72,405,433,9,3
72,439,495,3,5
72,508,554,5,9
72,583,611,9,3
72,617,673,3,5
72,686,732,5,9
72,761,789,9,3
72,795,851,3,5
72,864,910,5,9
72,939,967,9,3
72,973,1026,3,8
72,1049,1095,8,9
72,1124,1152,9,3
72,1158,1211,3,8
72,1234,1280,8,9
72,1309,1337,9,3
72,1343,1384,3,0
73,337,372,0,4
73,387,445,4,4
73,460,512,4,0
74,338,381,0,2
74,392,431,2,8
74,435,480,8,0
75,338,370,0,3
75,403,456,3,2
75,471,531,2,3
75,564,617,3,2
75,632,692,2,3
75,725,778,3,2
75,793,853,2,3
75,886,939,3,2
75,954,1014,2,3
75,1047,1100,3,2
75,1115,1175,2,3
75,1208,1239,3,0
76,338,397,0,2
76,412,446,2,2
76,461,495,2,2
76,500,534,2,2
76,560,594,2,2
76,620,654,2,2
76,680,714,2,2
76,740,774,2,2
76,800,834,2,2
76,860,894,2,2
76,920,954,2,2
76,980,1014,2,2
76,1041,1075,2,2
76,1102,1136,2,2
76,1163,1197,2,2
76,1224,1260,2,0
77,339,386,0,5
77,391,420,5,5
77,445,465,5,5
77,470,499,5,5
77,530,550,5,5
77,555,584,5,5
77,615,635,5,5
77,640,669,5,5
77,700,720,5,5
77,725,754,5,5
77,785,805,5,5
77,810,839,5,5
77,870,890,5,5
77,895,924,5,5
77,955,975,5,5
77,980,1009,5,5
77,1040,1060,5,5
77,1075,1104,5,5
77,1135,1155,5,5
77,1170,1199,5,5
77,1216,1236,5,5
77,1251,1280,5,5
77,1297,1332,5,0
78,340,366,0,5
78,395,415,5,4
78,428,468,4,3
78,494,517,3,5
78,546,566,5,4
78,579,619,4,3
78,645,668,3,5
78,697,717,5,4
78,730,770,4,3
78,796,821,3,0
79,340,375,0,3
79,409,452,3,3
79,459,502,3,3
79,509,552,3,3
79,559,602,3,3
79,609,652,3,3
79,659,702,3,3
79,731,774,3,3
79,803,846,3,3
79,875,918,3,3
79,947,990,3,3
79,1019,1062,3,3
79,1091,1134,3,3
79,1163,1206,3,3
79,1235,1289,3,5
79,1320,1374,5,5
79,1405,1459,5,0
80,340,380,0,6
80,399,448,6,6
80,467,503,6,4
80,526,562,4,4
80,585,621,4,4
80,644,680,4,4
80,703,739,4,4
80,762,798,4,4
80,821,857,4,4
80,880,916,4,4
80,939,975,4,4
80,998,1034,4,4
80,1057,1093,4,4
80,1116,1152,4,4
80,1156,1192,4,4
80,1214,1253,4,0
81,341,376,0,2
81,404,440,2,6
81,469,526,6,8
81,547,607,8,2
81,635,671,2,6
81,700,757,6,8
81,778,838,8,2
81,866,902,2,6
81,931,988,6,8
81,1009,1069,8,2
81,1097,1133,2,6
81,1162,1200,6,0
82,343,384,0,6
82,389,436,6,7
82,442,462,7,0
83,343,391,0,4
83,409,462,4,7
83,472,493,7,0
84,344,387,0,4
84,398,428,4,3
84,434,475,3,4
84,486,516,4,3
84,522,563,3,4
84,574,604,4,3
84,610,651,3,4
84,662,692,4,3
84,698,739,3,4
84,750,780,4,3
84,786,827,3,4
84,838,868,4,3
84,874,915,3,4
84,926,957,4,8
84,966,1007,8,4
84,1018,1049,4,8
84,1058,1099,8,4
84,1110,1141,4,8
84,1150,1191,8,4
84,1202,1239,4,0
85,344,403,0,9
85,416,440,9,9
85,453,477,9,9
85,490,514,9,9
85,527,551,9,9
85,564,588,9,9
85,601,625,9,9
85,638,662,9,9
85,675,699,9,9
85,712,736,9,9
85,749,773,9,9
85,786,810,9,9
85,823,847,9,9
85,860,915,9,4
85,928,983,4,4
85,996,1051,4,4
85,1064,1119,4,4
85,1132,1187,4,4
85,1200,1255,4,4
85,1268,1323,4,0
86,344,381,0,8
86,414,472,8,0
87,345,403,0,8
87,427,449,8,9
87,461,504,9,3
87,533,571,3,8
87,595,617,8,9
87,629,672,9,3
87,692,730,3,8
87,754,792,8,2
87,820,863,2,3
87,883,921,3,8
87,945,976,8,8
87,985,1028,8,3
87,1048,1086,3,8
87,1110,1141,8,8
87,1150,1195,8,4
87,1210,1248,4,8
87,1272,1327,8,4
87,1338,1383,4,4
87,1398,1418,4,0
88,345,398,0,5
88,412,472,5,0
89,346,406,0,3
89,441,466,3,3
89,493,552,3,3
89,560,585,3,3
89,602,661,3,3
89,669,694,3,3
89,711,770,3,3
89,778,798,3,7
89,822,852,7,0
90,346,387,0,5
90,413,462,5,0
91,347,368,0,6
91,387,415,6,4
91,449,505,4,1
91,539,592,1,6
91,611,639,6,4
91,673,729,4,1
91,763,816,1,6
91,835,863,6,4
91,897,953,4,1
91,987,1040,1,6
91,1059,1087,6,4
91,1121,1177,4,0
92,347,382,0,9
92,408,451,9,5
92,468,524,5,0
93,347,378,0,3
93,403,458,3,0
94,347,370,0,2
94,383,407,2,6
94,421,481,6,2
94,494,518,2,6
94,532,592,6,2
94,605,629,2,6
94,643,703,6,2
94,713,737,2,6
94,751,791,6,5
94,818,842,5,6
94,856,896,6,5
94,923,947,5,6
94,961,1001,6,5
94,1028,1052,5,6
94,1066,1106,6,5
94,1133,1157,5,6
94,1171,1214,6,4
94,1243,1290,4,0
95,348,405,0,6
95,414,457,6,4
95,478,532,4,4
95,560,609,4,6
95,618,661,6,4
95,682,736,4,4
95,764,813,4,6
95,822,865,6,4
95,886,940,4,4
95,968,1017,4,6
95,1020,1058,6,3
95,1084,1138,3,4
95,1166,1215,4,6
95,1218,1240,6,9
95,1255,1295,9,0
96,348,382,0,1
96,416,443,1,1
96,477,504,1,1
96,538,575,1,8
96,607,644,8,8
96,676,713,8,8
96,745,782,8,8
96,814,851,8,8
96,883,920,8,8
96,952,989,8,8
96,1021,1058,8,8
96,1090,1127,8,8
96,1159,1185,8,4
96,1205,1261,4,8
96,1285,1305,8,0
97,349,373,0,3
97,396,438,3,3
97,473,494,3,0
98,350,401,0,1
98,422,453,1,7
98,466,497,7,7
98,510,541,7,7
98,554,585,7,7
98,598,629,7,7
98,642,673,7,7
98,686,717,7,7
98,730,778,7,7
98,785,833,7,7
98,840,888,7,7
98,895,943,7,7
98,950,998,7,7
98,1005,1053,7,7
98,1061,1109,7,7
98,1117,1165,7,7
98,1173,1221,7,7
98,1229,1265,7,0
99,351,379,0,7
99,410,444,7,1
99,468,488,1,0
100,352,395,0,7
100,404,461,7,4
100,464,484,4,0
101,353,384,0,4
101,416,455,4,1
101,484,521,1,2
101,554,583,2,4
101,615,654,4,1
101,683,720,1,2
101,753,800,2,4
101,828,867,4,1
101,896,933,1,2
101,966,1013,2,4
101,1041,1080,4,1
101,1109,1146,1,2
101,1179,1226,2,4
101,1254,1290,4,0
102,353,373,0,7
102,384,409,7,3
102,417,456,3,2
102,472,531,2,7
102,542,567,7,3
102,575,614,3,2
102,630,689,2,7
102,700,725,7,3
102,735,774,3,2
102,790,849,2,7
102,860,885,7,3
102,895,934,3,2
102,950,1009,2,7
102,1020,1045,7,3
102,1055,1094,3,2
102,1110,1169,2,7
102,1180,1205,7,3
102,1215,1254,3,2
102,1270,1320,2,0
103,353,401,0,9
103,406,437,9,6
103,445,498,6,0
104,353,398,0,6
104,423,445,6,5
104,460,508,5,6
104,533,586,6,3
104,607,655,3,6
104,680,733,6,3
104,754,802,3,6
104,833,886,6,3
104,912,960,3,6
104,963,1016,6,3
104,1042,1090,3,6
104,1093,1146,6,3
104,1172,1192,3,0
105,353,407,0,4
105,410,438,4,4
105,441,469,4,4
105,489,517,4,4
105,524,552,4,4
105,559,587,4,4
105,594,622,4,4
105,629,657,4,4
105,664,692,4,4
105,699,727,4,4
105,734,762,4,4
105,770,798,4,4
105,806,834,4,4
105,842,870,4,4
105,878,906,4,4
105,914,942,4,4
105,950,978,4,4
105,986,1014,4,4
105,1022,1050,4,4
105,1058,1086,4,4
105,1114,1142,4,4
105,1170,1201,4,0
106,354,411,0,9
106,425,478,9,9
106,492,545,9,9
106,566,619,9,9
106,640,693,9,9
106,714,767,9,9
106,788,841,9,9
106,862,915,9,9
106,936,989,9,9
106,1010,1063,9,9
106,1084,1137,9,9
106,1170,1223,9,9
106,1248,1294,9,8
106,1326,1346,8,0
107,354,378,0,3
107,401,449,3,3
107,472,520,3,3
107,543,591,3,3
107,604,652,3,3
107,665,700,3,4
107,722,757,4,4
107,779,814,4,4
107,836,871,4,4
107,893,928,4,4
107,950,985,4,4
107,1007,1042,4,4
107,1064,1099,4,4
107,1121,1156,4,4
107,1178,1198,4,0
108,354,407,0,8
108,433,486,8,0
109,354,374,0,2
109,408,431,2,1
109,438,476,1,2
109,483,539,2,2
109,573,596,2,1
109,603,641,1,2
109,648,704,2,2
109,738,761,2,1
109,768,806,1,2
109,813,839,2,3
109,844,886,3,5
109,918,956,5,2
109,963,989,2,3
109,994,1036,3,5
109,1068,1106,5,2
109,1113,1139,2,3
109,1144,1186,3,5
109,1218,1238,5,0
110,355,383,0,6
110,396,453,6,8
110,466,493,8,4
110,501,548,4,9
110,551,608,9,8
110,621,648,8,4
110,656,703,4,9
110,706,763,9,8
110,776,803,8,4
110,811,858,4,9
110,861,918,9,8
110,931,958,8,4
110,966,1013,4,9
110,1016,1060,9,7
110,1093,1120,7,4
110,1128,1173,4,0
111,355,389,0,6
111,392,413,6,6
111,416,460,6,9
111,488,532,9,9
111,560,604,9,9
111,632,676,9,9
111,704,748,9,9
111,776,820,9,9
111,848,875,9,5
111,903,929,5,8
111,964,990,8,8
111,1006,1032,8,8
111,1048,1074,8,8
111,1090,1116,8,8
111,1132,1158,8,8
111,1174,1200,8,8
111,1216,1242,8,8
111,1253,1279,8,8
111,1290,1340,8,0
112,356,398,0,5
112,416,470,5,0
113,356,397,0,8
113,406,434,8,8
113,443,471,8,8
113,480,510,8,0
114,356,393,0,5
114,396,443,5,9
114,454,479,9,8
114,511,567,8,8
114,602,649,8,9
114,660,685,9,8
114,717,773,8,8
114,808,862,8,7
114,886,911,7,8
114,943,999,8,8
114,1034,1088,8,7
114,1119,1144,7,8
114,1176,1196,8,0
115,356,386,0,4
115,408,459,4,4
115,481,532,4,4
115,554,605,4,4
115,627,678,4,4
115,700,751,4,4
115,775,826,4,4
115,850,901,4,4
115,923,974,4,4
115,996,1047,4,4
115,1057,1108,4,4
115,1118,1169,4,4
115,1179,1230,4,4
115,1240,1275,4,0
116,356,399,0,5
116,424,474,5,0
117,356,391,0,3
117,426,464,3,8
117,472,512,8,3
117,547,585,3,8
117,593,633,8,3
117,668,706,3,8
117,714,754,8,3
117,789,827,3,8
117,835,857,8,6
117,875,913,6,8
117,921,943,8,6
117,961,999,6,8
117,1007,1029,8,6
117,1047,1085,6,8
117,1093,1115,8,6
117,1133,1175,6,0
118,357,380,0,6
118,397,432,6,0
119,358,408,0,7
119,435,460,7,9
119,481,519,9,0
120,358,378,0,9
120,386,428,9,1
120,452,493,1,5
120,498,536,5,9
120,568,610,9,1
120,634,685,1,2
120,688,727,2,7
120,759,807,7,7
120,828,879,7,2
120,882,921,2,7
120,955,1003,7,7
120,1024,1075,7,2
120,1078,1138,2,9
120,1141,1189,9,0
121,358,385,0,8
121,392,443,8,5
121,476,518,5,8
121,525,576,8,5
121,609,654,5,7
121,688,739,7,5
121,772,817,5,7
121,851,902,7,5
121,935,980,5,7
121,1014,1065,7,5
121,1098,1143,5,7
121,1177,1228,7,5
121,1261,1282,5,0
122,358,403,0,8
122,418,444,8,8
122,459,485,8,8
122,500,532,8,4
122,564,596,4,4
122,628,660,4,4
122,692,724,4,4
122,756,788,4,4
122,820,852,4,4
122,884,916,4,4
122,948,980,4,4
122,1012,1044,4,4
122,1076,1108,4,4
122,1140,1172,4,4
122,1204,1236,4,4
122,1268,1317,4,0
123,358,397,0,1
123,403,459,1,7
123,480,503,7,0
124,359,394,0,3
124,424,474,3,0
125,360,408,0,9
125,437,457,9,0
