tour,start,end,startPos,endPos
26,1035,1056,7,7
26,1064,1115,7,7
26,1129,1174,7,0
27,328,385,0,9
27,408,444,9,4
27,452,506,4,3
27,533,588,3,9
27,611,647,9,4
27,655,709,4,3
27,736,791,3,9
27,814,850,9,4
27,858,912,4,3
27,922,977,3,9
27,1000,1036,9,4
27,1044,1098,4,3
27,1108,1163,3,9
27,1186,1230,9,0
28,330,382,0,4
28,412,471,4,4
28,479,538,4,4
28,558,617,4,4
28,637,661,4,6
28,666,690,6,6
28,695,725,6,6
28,752,782,6,6
28,809,839,6,6
28,866,896,6,6
28,930,960,6,6
28,994,1024,6,6
28,1058,1110,6,7
28,1118,1161,7,0
29,330,381,0,4
29,391,414,4,4
29,424,447,4,4
29,457,480,4,4
29,490,513,4,4
29,523,546,4,4
29,556,579,4,4
29,589,646,4,9
29,664,721,9,9
29,739,796,9,9
29,814,871,9,9
29,889,946,9,9
29,964,1021,9,9
29,1039,1096,9,9
29,1114,1142,9,2
29,1153,1203,2,2
29,1213,1263,2,2
29,1273,1293,2,0
30,331,361,0,3
30,374,415,3,2
30,420,447,2,1
30,455,496,1,2
30,501,528,2,1
30,536,577,1,2
30,582,609,2,1
30,617,658,1,2
30,663,690,2,1
30,698,739,1,2
30,744,771,2,1
30,779,820,1,2
30,825,852,2,1
30,860,901,1,2
30,904,931,2,1
30,941,982,1,2
30,985,1012,2,1
30,1022,1063,1,2
30,1066,1093,2,1
30,1103,1144,1,2
30,1147,1174,2,1
30,1184,1225,1,2
30,1228,1255,2,1
30,1265,1306,1,0
31,331,374,0,6
31,379,411,6,2
31,442,501,2,6
31,506,538,6,2
31,569,628,2,6
31,633,665,6,2
31,696,755,2,6
31,760,792,6,2
31,823,882,2,6
31,887,919,6,2
31,950,1009,2,6
31,1014,1046,6,2
31,1077,1136,2,6
31,1141,1173,6,0
32,332,384,0,6
32,408,450,6,0
33,332,382,0,5
33,396,434,5,2
33,458,488,2,5
33,502,540,5,2
33,551,581,2,5
33,595,633,5,2
33,644,674,2,5
33,688,726,5,2
33,737,767,2,5
33,781,819,5,2
33,830,860,2,5
33,874,912,5,2
33,923,953,2,5
33,967,1005,5,2
33,1016,1046,2,5
33,1060,1098,5,2
33,1109,1139,2,5
33,1153,1207,5,0
34,333,391,0,9
34,398,443,9,2
34,456,515,2,0
35,334,369,0,6
35,383,437,6,0
36,335,393,0,4
36,419,445,4,5
36,468,491,5,0
37,336,375,0,5
37,388,447,5,0
38,338,379,0,3
38,382,402,3,8
38,433,462,8,7
38,477,497,7,8
38,528,557,8,7
38,572,592,7,8
38,623,652,8,2
38,682,702,2,8
38,733,762,8,2
38,792,812,2,8
38,845,874,8,2
38,904,924,2,8
38,942,971,8,2
38,1001,1021,2,8
38,1039,1068,8,2
38,1098,1118,2,8
38,1136,1165,8,2
38,1195,1215,2,8
38,1233,1262,8,2
38,1292,1337,2,5
38,1363,1388,5,0
39,338,363,0,1
39,370,429,1,2
39,433,491,2,1
39,498,557,1,2
39,561,619,2,1
39,654,713,1,2
39,743,780,2,8
39,810,869,8,2
39,899,936,2,8
39,955,1014,8,2
39,1044,1081,2,8
39,1100,1159,8,2
39,1189,1209,2,0
40,339,372,0,1
40,378,422,1,5
40,441,478,5,6
40,481,524,6,1
40,530,580,1,4
40,583,620,4,6
40,623,666,6,1
40,672,722,1,4
40,725,762,4,6
40,765,808,6,1
40,814,864,1,4
40,867,904,4,6
40,917,960,6,1
40,966,1016,1,4
40,1019,1056,4,6
40,1069,1112,6,1
40,1118,1168,1,4
40,1171,1208,4,6
40,1221,1264,6,1
40,1270,1320,1,4
40,1323,1360,4,6
40,1373,1424,6,0
41,339,369,0,9
41,394,427,9,8
41,439,474,8,9
41,499,532,9,8
41,544,579,8,9
41,606,639,9,8
41,659,694,8,9
41,721,777,9,2
41,805,840,2,9
41,867,923,9,2
41,951,986,2,9
41,1013,1069,9,2
41,1097,1132,2,9
41,1159,1215,9,2
41,1243,1278,2,9
41,1305,1361,9,2
41,1389,1424,2,9
41,1451,1494,9,0
42,339,382,0,9
42,386,446,9,5
42,467,487,5,0
43,340,388,0,9
43,401,446,9,9
43,459,504,9,9
43,517,562,9,9
43,575,620,9,9
43,633,678,9,9
43,691,736,9,9
43,749,794,9,9
43,807,852,9,9
43,865,910,9,9
43,919,964,9,9
43,973,1018,9,9
43,1027,1072,9,9
43,1081,1126,9,9
43,1135,1180,9,9
43,1189,1234,9,9
43,1243,1288,9,9
43,1297,1348,9,6
43,1367,1418,6,0
44,342,394,0,4
44,417,440,4,0
45,344,376,0,4
45,402,445,4,0
46,344,394,0,4
46,413,457,4,4
46,479,521,4,4
46,529,568,4,4
46,587,631,4,4
46,653,695,4,4
46,703,742,4,4
46,761,805,4,4
46,827,869,4,4
46,877,916,4,4
46,935,966,4,1
46,985,1027,1,4
46,1035,1074,4,4
46,1093,1124,4,1
46,1143,1185,1,4
46,1193,1232,4,4
46,1251,1271,4,0
47,345,365,0,6
47,375,430,6,7
47,447,472,7,6
47,482,537,6,7
47,554,579,7,6
47,587,642,6,7
47,659,684,7,6
47,692,747,6,7
47,764,789,7,6
47,797,852,6,7
47,869,894,7,6
47,902,957,6,7
47,974,999,7,6
47,1007,1062,6,7
47,1079,1104,7,6
47,1112,1167,6,7
47,1184,1210,7,0
48,345,386,0,6
48,397,427,6,9
48,437,484,9,0
49,345,398,0,6
49,414,464,6,0
50,346,401,0,4
50,430,465,4,6
50,488,532,6,0
51,347,371,0,3
51,386,441,3,3
51,456,511,3,3
51,526,546,3,0
52,348,373,0,8
52,379,433,8,1
52,457,513,1,8
52,539,593,8,1
52,617,653,1,1
52,668,722,1,1
52,746,782,1,1
52,797,851,1,1
52,875,911,1,1
52,926,971,1,2
52,1002,1038,2,1
52,1053,1098,1,2
52,1129,1165,2,1
52,1180,1208,1,0
53,348,402,0,6
53,436,492,6,0
54,348,406,0,7
54,414,471,7,1
54,504,526,1,7
54,534,591,7,1
54,624,646,1,7
54,654,711,7,1
54,744,766,1,7
54,773,824,7,0
55,348,408,0,9
55,412,460,9,0
56,349,391,0,2
56,415,451,2,7
56,472,517,7,0
57,349,409,0,2
57,441,470,2,7
57,485,516,7,4
57,538,565,4,2
57,594,623,2,7
57,638,669,7,4
57,691,750,4,4
57,763,792,4,7
57,807,838,7,4
57,860,919,4,4
57,932,959,4,6
57,963,994,6,4
57,1016,1075,4,4
57,1088,1115,4,6
57,1119,1150,6,4
57,1172,1201,4,0
58,349,369,0,6
58,381,440,6,7
58,459,485,7,6
58,490,549,6,7
58,568,594,7,6
58,599,658,6,7
58,677,703,7,6
58,708,767,6,7
58,786,812,7,6
58,817,876,6,7
58,895,921,7,6
58,926,985,6,7
58,1004,1030,7,6
58,1035,1094,6,7
58,1113,1135,7,5
58,1148,1207,5,7
58,1226,1276,7,0
59,351,410,0,2
59,436,462,2,7
59,474,530,7,2
59,556,587,2,5
59,606,662,5,2
59,688,719,2,5
59,738,794,5,2
59,820,851,2,5
59,870,926,5,2
59,940,971,2,5
59,990,1046,5,2
59,1060,1108,2,7
59,1135,1191,7,2
59,1205,1253,2,7
59,1280,1300,7,0
60,353,397,0,2
60,413,451,2,5
60,469,521,5,6
60,546,593,6,9
60,607,645,9,5
60,663,715,5,6
60,740,778,6,1
60,811,849,1,5
60,867,919,5,6
60,944,982,6,1
60,1015,1053,1,5
60,1071,1123,5,6
60,1148,1186,6,1
60,1219,1239,1,0
61,353,407,0,9
61,416,437,9,9
61,445,486,9,6
61,508,558,6,9
61,567,588,9,9
61,596,637,9,6
61,659,709,6,9
61,718,739,9,9
61,768,809,9,6
61,831,857,6,7
61,873,927,7,4
61,944,985,4,6
61,1007,1036,6,4
61,1062,1116,4,4
61,1133,1168,4,8
61,1194,1214,8,0
62,354,408,0,2
62,430,457,2,2
62,479,506,2,2
62,528,555,2,2
62,577,604,2,2
62,626,653,2,2
62,675,702,2,2
62,724,751,2,2
62,781,808,2,2
62,838,865,2,2
62,889,916,2,2
62,940,967,2,2
62,991,1018,2,2
62,1042,1069,2,2
62,1091,1118,2,2
62,1140,1167,2,2
62,1189,1216,2,2
62,1238,1265,2,2
62,1287,1307,2,0
63,355,377,0,7
63,390,444,7,8
63,447,467,8,7
63,486,529,7,5
63,534,588,5,8
63,591,611,8,7
63,630,673,7,5
63,678,732,5,8
63,735,761,8,6
63,772,815,6,5
63,820,874,5,8
63,877,903,8,6
63,914,957,6,5
63,970,1024,5,8
63,1027,1053,8,6
63,1064,1107,6,5
63,1120,1167,5,0
64,355,381,0,4
64,402,453,4,0
65,356,382,0,9
65,415,435,9,0
66,357,404,0,1
66,435,466,1,0
67,357,407,0,2
67,426,475,2,3
67,503,540,3,2
67,559,608,2,3
67,636,673,3,2
67,692,741,2,3
67,769,806,3,2
67,825,859,2,8
67,870,907,8,2
67,926,981,2,7
67,992,1029,7,2
67,1048,1103,2,7
67,1114,1151,7,2
67,1170,1225,2,0
68,360,401,0,2
68,419,478,2,9
68,481,540,9,2
68,564,623,2,9
68,626,685,9,2
68,709,768,2,9
68,771,811,9,3
68,832,891,3,9
68,894,934,9,3
68,955,1014,3,9
68,1017,1057,9,3
68,1078,1137,3,9
68,1140,1180,9,3
68,1201,1221,3,0
69,360,415,0,8
69,446,478,8,8
69,509,541,8,8
69,572,604,8,8
69,635,667,8,8
69,698,756,8,5
69,790,848,5,5
69,882,940,5,5
69,973,1031,5,5
69,1064,1122,5,5
69,1155,1213,5,5
69,1246,1304,5,5
69,1337,1395,5,0
70,362,415,0,7
70,432,457,7,5
70,463,511,5,2
70,519,562,2,7
70,569,594,7,5
70,600,648,5,2
70,656,699,2,7
70,706,731,7,5
70,737,785,5,2
70,793,836,2,7
70,843,868,7,5
70,874,933,5,8
70,940,983,8,7
70,990,1015,7,5
70,1021,1080,5,8
70,1087,1130,8,7
70,1137,1162,7,5
70,1168,1227,5,8
70,1234,1277,8,7
70,1295,1315,7,0
71,362,419,0,4
71,429,451,4,7
71,485,509,7,0
72,362,418,0,5
72,422,443,5,5
72,447,468,5,5
72,472,493,5,5
72,497,518,5,5
72,522,543,5,5
72,547,568,5,5
72,572,593,5,5
72,597,618,5,5
72,622,643,5,5
72,647,668,5,5
72,672,693,5,5
72,697,718,5,5
72,722,743,5,5
72,747,768,5,5
72,772,793,5,5
72,797,818,5,5
72,822,843,5,5
72,847,868,5,5
72,876,897,5,5
72,905,926,5,5
72,934,955,5,5
72,979,1000,5,5
72,1024,1045,5,5
72,1069,1090,5,9
72,1107,1128,9,9
72,1145,1205,9,5
72,1211,1271,5,0
73,362,389,0,7
73,397,432,7,7
73,440,475,7,7
73,483,518,7,7
73,526,568,7,6
73,586,628,6,6
73,646,677,6,4
73,704,735,4,4
73,762,793,4,4
73,820,851,4,4
73,878,909,4,4
73,920,951,4,4
73,962,993,4,4
73,1004,1035,4,4
73,1046,1077,4,4
73,1088,1119,4,4
73,1130,1161,4,4
73,1172,1212,4,2
73,1246,1288,2,4
73,1313,1333,4,0
74,363,400,0,5
74,409,457,5,6
74,477,502,6,5
74,528,576,5,6
74,596,651,6,6
74,677,725,6,6
74,745,800,6,6
74,826,874,6,6
74,894,949,6,6
74,975,1022,6,9
74,1053,1108,9,6
74,1134,1181,6,9
74,1212,1232,9,0
75,363,417,0,4
75,444,491,4,4
75,518,565,4,4
75,592,639,4,4
75,666,713,4,4
75,740,773,4,4
75,793,826,4,4
75,846,879,4,4
75,899,932,4,4
75,952,985,4,4
75,1005,1038,4,4
75,1058,1091,4,4
75,1111,1144,4,4
75,1164,1197,4,4
75,1217,1268,4,0
76,363,406,0,5
76,416,454,5,0
77,364,399,0,9
77,409,459,9,0
78,364,398,0,5
78,404,446,5,0
79,364,401,0,5
79,410,438,5,4
79,463,508,4,8
79,523,575,8,5
79,584,612,5,4
79,637,682,4,8
79,697,749,8,5
79,758,786,5,4
79,811,856,4,8
79,882,934,8,5
79,968,996,5,4
79,1021,1066,4,8
79,1092,1144,8,5
79,1178,1206,5,4
79,1231,1276,4,8
79,1302,1351,8,0
80,365,407,0,2
80,413,467,2,0
81,369,416,0,6
81,441,495,6,2
81,505,536,2,4
81,548,586,4,6
81,611,665,6,2
81,675,717,2,1
81,742,780,1,6
81,805,859,6,2
81,869,929,2,3
81,939,977,3,6
81,1002,1056,6,2
81,1066,1126,2,3
81,1136,1174,3,6
81,1199,1253,6,2
81,1263,1323,2,3
81,1333,1371,3,0
82,369,396,0,2
82,418,464,2,6
82,478,498,6,0
83,370,420,0,9
83,423,457,9,9
83,460,494,9,9
83,497,531,9,9
83,534,568,9,9
83,571,605,9,9
83,608,657,9,5
83,671,720,5,5
83,734,783,5,5
83,810,859,5,5
83,886,935,5,5
83,962,1011,5,5
83,1038,1087,5,5
83,1114,1163,5,0
84,371,431,0,4
84,463,507,4,0
85,372,402,0,6
85,430,463,6,6
85,470,513,6,6
85,541,574,6,6
85,581,624,6,6
85,652,685,6,6
85,692,751,6,4
85,759,792,4,6
85,799,858,6,4
85,873,904,4,3
85,912,971,3,4
85,986,1017,4,3
85,1025,1084,3,4
85,1094,1125,4,3
85,1133,1167,3,5
85,1171,1202,5,3
85,1210,1257,3,0
86,375,410,0,4
86,436,462,4,4
86,475,501,4,4
86,527,587,4,4
86,622,659,4,5
86,689,726,5,6
86,756,793,6,5
86,823,860,5,6
86,890,932,6,8
86,937,974,8,6
86,979,1021,6,8
86,1026,1063,8,6
86,1068,1110,6,8
86,1115,1152,8,6
86,1157,1199,6,8
86,1204,1241,8,6
86,1261,1281,6,0
87,375,435,0,6
87,453,511,6,6
87,529,587,6,6
87,605,663,6,6
87,681,724,6,9
87,744,787,9,9
87,807,859,9,4
87,886,938,4,4
87,965,1017,4,4
87,1036,1088,4,4
87,1107,1159,4,4
87,1178,1219,4,0
88,375,425,0,0
89,376,398,0,5
89,417,461,5,7
89,489,540,7,7
89,546,569,7,5
89,587,631,5,7
89,659,710,7,7
89,716,739,7,5
89,757,801,5,7
89,829,880,7,7
89,886,914,7,4
89,940,984,4,7
89,1012,1051,7,7
89,1066,1094,7,4
89,1120,1164,4,7
89,1192,1231,7,7
89,1246,1274,7,4
89,1300,1320,4,0
90,376,399,0,9
90,426,446,9,0
91,377,431,0,4
91,437,463,4,4
91,466,493,4,4
91,516,551,4,4
91,557,583,4,4
91,586,615,4,6
91,623,658,6,4
91,664,690,4,4
91,693,722,4,6
91,730,765,6,4
91,771,797,4,4
91,800,829,4,6
91,845,880,6,4
91,899,925,4,4
91,928,957,4,6
91,980,1015,6,4
91,1034,1060,4,4
91,1063,1092,4,6
91,1115,1150,6,4
91,1169,1195,4,4
91,1198,1227,4,6
91,1250,1285,6,4
91,1304,1341,4,0
92,377,418,0,5
92,421,462,5,1
92,496,530,1,0
93,378,435,0,9
93,453,473,9,0
94,378,403,0,9
94,421,461,9,7
94,489,509,7,0
95,378,404,0,3
95,425,474,3,0
96,378,429,0,8
96,458,502,8,0
97,379,413,0,5
97,427,462,5,8
97,465,522,8,8
97,532,558,8,5
97,572,607,5,8
97,610,667,8,8
97,677,703,8,5
97,717,752,5,8
97,755,812,8,8
97,822,848,8,5
97,862,897,5,8
97,900,957,8,8
97,978,1004,8,5
97,1018,1053,5,8
97,1056,1113,8,8
97,1134,1191,8,6
97,1212,1232,6,2
97,1235,1292,2,8
97,1314,1371,8,6
97,1392,1412,6,2
97,1415,1467,2,0
98,379,437,0,0
99,380,402,0,9
99,409,468,9,0
100,380,415,0,3
100,428,450,3,6
100,462,482,6,9
100,503,552,9,3
100,565,587,3,6
100,591,611,6,9
100,632,681,9,3
100,694,751,3,4
100,763,783,4,9
100,806,855,9,3
100,868,925,3,4
100,937,957,4,9
100,980,1029,9,3
100,1042,1099,3,4
100,1111,1131,4,9
100,1154,1202,9,7
100,1234,1275,7,3
100,1299,1324,3,0
101,381,425,0,6
101,454,504,6,6
101,533,590,6,8
101,596,653,8,8
101,659,716,8,8
101,722,779,8,8
101,785,842,8,8
101,848,905,8,8
101,911,968,8,8
101,981,1038,8,8
101,1051,1108,8,8
101,1121,1178,8,8
101,1191,1248,8,8
101,1261,1318,8,0
102,381,441,0,3
102,473,511,3,9
102,541,573,9,3
102,586,641,3,3
102,673,711,3,9
102,732,782,9,8
102,797,852,8,3
102,884,924,3,2
102,930,980,2,8
102,995,1050,8,3
102,1082,1122,3,2
102,1128,1178,2,8
102,1193,1228,8,3
102,1234,1274,3,2
102,1280,1330,2,8
102,1345,1380,8,3
102,1386,1426,3,2
102,1432,1472,2,0
103,382,429,0,0
104,382,425,0,7
104,438,458,7,0
105,385,444,0,3
105,470,510,3,6
105,542,591,6,3
105,617,657,3,6
105,689,738,6,3
105,764,804,3,6
105,836,894,6,1
105,923,963,1,6
105,995,1053,6,1
105,1082,1122,1,6
105,1154,1212,6,1
105,1241,1281,1,6
105,1313,1354,6,0
106,387,438,0,9
106,454,479,9,9
106,500,525,9,9
106,546,571,9,9
106,592,617,9,9
106,638,663,9,9
106,684,709,9,9
106,730,755,9,9
106,773,798,9,9
106,816,841,9,9
106,859,884,9,9
106,902,927,9,9
106,932,957,9,9
106,962,987,9,9
106,992,1017,9,9
106,1022,1047,9,9
106,1052,1077,9,9
106,1082,1107,9,9
106,1112,1137,9,9
106,1142,1167,9,9
106,1172,1197,9,9
106,1202,1227,9,9
106,1247,1300,9,8
106,1312,1349,8,0
107,391,444,0,5
107,454,474,5,0
108,394,424,0,6
108,427,469,6,9
108,487,508,9,8
108,521,561,8,6
108,564,606,6,9
108,624,645,9,8
108,658,695,8,8
108,703,728,8,6
108,758,779,6,8
108,792,829,8,8
108,837,862,8,6
108,892,913,6,8
108,926,963,8,8
108,971,996,8,6
108,1026,1047,6,8
108,1060,1097,8,8
108,1105,1130,8,6
108,1160,1181,6,8
108,1194,1248,8,0
109,394,453,0,0
110,394,453,0,9
110,482,502,9,0
111,396,456,0,2
111,486,534,2,3
111,566,626,3,7
111,640,693,7,2
111,723,771,2,3
111,802,862,3,7
111,876,929,7,2
111,959,1007,2,3
111,1036,1096,3,7
111,1110,1163,7,2
111,1193,1241,2,3
111,1270,1316,3,3
111,1333,1386,3,2
111,1408,1428,2,0
112,399,453,0,6
112,460,486,6,6
112,516,569,6,6
112,576,602,6,6
112,632,685,6,6
112,692,718,6,6
112,748,801,6,6
112,808,834,6,6
112,864,917,6,6
112,924,950,6,6
112,980,1033,6,6
112,1040,1066,6,6
112,1096,1149,6,6
112,1156,1182,6,6
112,1212,1265,6,6
112,1272,1330,6,0
113,400,432,0,6
113,444,468,6,6
113,480,514,6,0
114,400,459,0,6
114,485,536,6,7
114,546,595,7,6
114,621,672,6,7
114,682,742,7,6
114,747,798,6,7
114,808,868,7,6
114,873,893,6,0
115,404,447,0,5
115,471,519,5,5
115,543,591,5,5
115,600,648,5,5
115,657,705,5,5
115,714,762,5,5
115,771,819,5,5
115,828,876,5,5
115,885,933,5,5
115,942,990,5,5
115,1025,1073,5,5
115,1108,1156,5,0
116,406,463,0,7
116,493,521,7,7
116,551,579,7,7
116,609,637,7,7
116,667,695,7,7
116,725,767,7,3
116,793,835,3,3
116,855,895,3,3
116,927,967,3,3
116,999,1039,3,3
116,1052,1092,3,3
116,1105,1161,3,4
116,1185,1241,4,4
116,1265,1321,4,4
116,1345,1387,4,0
117,411,460,0,9
117,480,507,9,9
117,520,547,9,9
117,560,587,9,9
117,600,639,9,6
117,674,713,6,6
117,748,787,6,6
117,822,861,6,6
117,896,935,6,6
117,970,1009,6,6
117,1044,1083,6,6
117,1100,1139,6,6
117,1156,1195,6,6
117,1212,1251,6,6
117,1278,1334,6,0
118,413,469,0,0
119,417,437,0,0
120,662,711,0,5
120,746,800,5,5
120,835,889,5,5
120,924,978,5,5
120,1013,1051,5,3
120,1071,1109,3,3
120,1144,1166,3,5
120,1198,1236,5,0
121,685,735,0,5
121,760,816,5,4
121,840,886,4,5
121,911,967,5,4
121,991,1037,4,5
121,1062,1118,5,4
121,1142,1188,4,5
121,1207,1229,5,0
122,691,730,0,5
122,737,779,5,3
122,811,833,3,1
122,836,867,1,5
122,874,916,5,3
122,948,970,3,1
122,973,1004,1,5
122,1011,1053,5,3
122,1085,1107,3,1
122,1110,1141,1,5
122,1145,1187,5,3
122,1219,1241,3,1
122,1244,1295,1,0
123,697,741,0,3
123,769,825,3,5
123,845,887,5,3
123,915,971,3,5
123,991,1033,5,3
123,1061,1117,3,5
123,1137,1179,5,3
123,1207,1240,3,0
124,716,749,0,5
124,782,815,5,3
124,849,909,3,5
124,917,966,5,9
124,995,1028,9,3
124,1062,1122,3,5
124,1130,1179,5,9
124,1208,1241,9,3
124,1275,1295,3,0
125,739,760,0,2
125,764,815,2,2
125,819,870,2,2
125,879,930,2,2
125,939,990,2,2
125,999,1050,2,2
125,1059,1110,2,2
125,1119,1139,2,5
125,1157,1177,5,5
125,1195,1215,5,5
125,1233,1271,5,0
126,760,810,0,6
126,836,873,6,3
126,899,935,3,6
126,961,1018,6,5
126,1046,1071,5,9
126,1091,1148,9,5
126,1176,1196,5,0
127,970,1028,0,7
127,1058,1115,7,4
127,1132,1162,4,7
127,1192,1249,7,0
128,980,1002,0,4
128,1033,1073,4,2
128,1108,1146,2,4
128,1177,1217,4,2
128,1252,1272,2,0
129,982,1007,0,2
129,1031,1052,2,2
129,1076,1097,2,2
129,1121,1142,2,2
129,1166,1225,2,2
129,1233,1293,2,0
130,987,1010,0,5
130,1040,1098,5,5
130,1126,1172,5,5
130,1182,1240,5,5
130,1268,1313,5,0
131,1001,1058,0,1
131,1086,1132,1,1
131,1160,1206,1,1
131,1234,1254,1,0
132,1014,1070,0,9
132,1073,1118,9,9
132,1121,1166,9,9
132,1169,1214,9,9
132,1217,1241,9,5
132,1268,1292,5,5
132,1319,1376,5,3
132,1401,1430,3,0
133,1029,1078,0,5
133,1088,1139,5,5
133,1149,1169,5,0
134,1035,1056,0,5
134,1091,1122,5,2
