tour,start,end,startPos,endPos
16,535,578,1,1
16,584,627,1,1
16,633,676,1,1
16,682,725,1,1
16,731,774,1,1
16,780,823,1,1
16,829,872,1,1
16,878,921,1,1
16,927,970,1,1
16,976,1019,1,1
16,1025,1068,1,1
16,1074,1117,1,1
16,1123,1166,1,1
16,1180,1236,1,0
17,312,356,0,7
17,366,389,7,3
17,410,467,3,6
17,470,490,6,0
18,314,347,0,6
18,363,383,6,1
18,393,427,1,6
18,443,463,6,1
18,473,528,1,7
18,562,582,7,1
18,606,661,1,7
18,695,715,7,1
18,739,794,1,7
18,828,848,7,1
18,872,927,1,7
18,933,953,7,1
18,977,1032,1,7
18,1038,1077,7,1
18,1099,1154,1,7
18,1160,1199,7,1
18,1221,1261,1,0
19,316,349,0,5
19,377,417,5,7
19,423,443,7,5
19,471,511,5,7
19,531,551,7,5
19,579,619,5,7
19,639,659,7,5
19,687,727,5,7
19,747,767,7,5
19,795,835,5,7
19,855,875,7,5
19,903,943,5,7
19,963,983,7,5
19,1001,1041,5,7
19,1061,1081,7,5
19,1099,1139,5,7
19,1159,1179,7,5
19,1197,1237,5,7
19,1257,1277,7,0
20,316,365,0,4
20,381,401,4,4
20,417,437,4,4
20,453,473,4,4
20,489,509,4,4
20,525,566,4,5
20,587,628,5,5
20,649,690,5,5
20,711,735,5,5
20,758,782,5,5
20,805,828,5,0
21,318,339,0,3
21,360,399,3,3
21,424,467,3,3
21,488,527,3,3
21,552,595,3,3
21,616,655,3,3
21,680,723,3,3
21,744,783,3,3
21,808,851,3,3
21,872,911,3,3
21,936,979,3,3
21,1000,1039,3,3
21,1064,1107,3,3
21,1128,1167,3,3
21,1192,1235,3,3
21,1256,1276,3,0
22,318,373,0,4
22,391,422,4,4
22,440,471,4,4
22,489,509,4,0
23,319,364,0,2
23,372,414,2,2
23,422,452,2,0
24,323,344,0,4
24,347,378,4,6
24,384,407,6,7
24,416,457,7,0
25,324,352,0,4
25,375,411,4,3
25,422,474,3,4
25,497,524,4,0
26,325,374,0,5
26,402,426,5,3
26,440,484,3,5
26,512,532,5,0
27,329,358,0,9
27,393,429,9,9
27,464,499,9,0
28,330,387,0,1
28,408,445,1,7
28,466,495,7,1
28,516,536,1,0
29,331,359,0,4
29,385,418,4,6
29,449,508,6,6
29,538,591,6,9
29,619,652,9,6
29,683,742,6,6
29,772,825,6,9
29,853,886,9,6
29,917,976,6,6
29,982,1009,6,5
29,1035,1068,5,6
29,1099,1158,6,6
29,1164,1191,6,0
30,332,366,0,6
30,396,448,6,4
30,456,502,4,7
30,519,542,7,6
30,572,624,6,4
30,632,678,4,7
30,695,718,7,6
30,741,793,6,4
30,801,831,4,3
30,837,860,3,6
30,883,935,6,4
30,943,973,4,3
30,997,1020,3,6
30,1043,1095,6,4
30,1103,1133,4,3
30,1157,1180,3,6
30,1203,1248,6,0
31,332,358,0,5
31,382,410,5,9
31,443,473,9,5
31,488,516,5,9
31,531,581,9,7
31,597,625,7,9
31,640,690,9,7
31,706,734,7,9
31,749,799,9,7
31,815,843,7,9
31,858,908,9,7
31,924,952,7,9
31,967,1017,9,7
31,1035,1063,7,9
31,1078,1128,9,7
31,1146,1173,7,0
32,334,372,0,9
32,395,430,9,5
32,462,503,5,9
32,526,561,9,5
32,593,634,5,9
32,657,692,9,5
32,724,765,5,9
32,788,827,9,0
33,335,387,0,2
33,405,442,2,5
33,475,508,5,2
33,526,563,2,5
33,596,629,5,2
33,642,679,2,5
33,712,745,5,2
33,758,795,2,5
33,824,857,5,2
33,870,907,2,5
33,936,974,5,5
33,1008,1045,5,5
33,1074,1126,5,9
33,1133,1170,9,5
33,1199,1219,5,0
34,335,391,0,9
34,413,434,9,6
34,469,522,6,9
34,544,565,9,6
34,600,653,6,9
34,675,696,9,6
34,731,784,6,9
34,809,869,9,5
34,899,952,5,9
34,977,1019,9,3
34,1043,1096,3,9
34,1121,1163,9,3
34,1187,1240,3,9
34,1265,1285,9,0
35,335,372,0,2
35,397,443,2,0
36,339,389,0,9
36,395,428,9,9
36,455,489,9,2
36,498,556,2,9
36,562,603,9,9
36,636,670,9,2
36,690,748,2,9
36,770,811,9,9
36,844,878,9,2
36,898,956,2,9
36,978,1019,9,9
36,1052,1086,9,2
36,1106,1161,2,0
37,339,365,0,7
37,400,434,7,0
38,339,369,0,7
38,398,456,7,8
38,464,501,8,7
38,530,588,7,8
38,596,633,8,7
38,662,720,7,8
38,728,765,8,7
38,794,825,7,7
38,852,889,7,7
38,918,944,7,4
38,972,1029,4,4
38,1043,1069,4,4
38,1097,1154,4,4
38,1168,1194,4,4
38,1222,1277,4,0
39,340,389,0,8
39,421,476,8,0
40,340,379,0,8
40,387,446,8,8
40,465,514,8,8
40,522,581,8,8
40,600,649,8,8
40,657,716,8,8
40,735,784,8,8
40,792,851,8,8
40,870,919,8,8
40,927,986,8,8
40,1005,1054,8,8
40,1062,1121,8,8
40,1140,1189,8,0
41,341,361,0,5
41,380,424,5,5
41,443,487,5,5
41,506,550,5,5
41,569,613,5,5
41,632,676,5,5
41,695,739,5,5
41,758,802,5,5
41,821,865,5,5
41,884,928,5,5
41,947,992,5,4
41,1012,1057,4,4
41,1077,1122,4,4
41,1142,1176,4,4
41,1193,1227,4,4
41,1243,1270,4,0
42,342,401,0,4
42,405,434,4,4
42,438,474,4,4
42,508,544,4,4
42,558,594,4,4
42,608,644,4,4
42,658,694,4,4
42,708,744,4,4
42,758,794,4,4
42,808,844,4,4
42,858,894,4,4
42,903,939,4,4
42,948,970,4,2
42,1004,1026,2,2
42,1060,1082,2,2
42,1116,1138,2,2
42,1172,1194,2,2
42,1201,1243,2,0
43,342,400,0,8
43,410,455,8,6
43,466,511,6,8
43,521,566,8,6
43,578,623,6,8
43,633,678,8,6
43,690,735,6,8
43,745,790,8,6
43,802,837,6,4
43,851,896,4,6
43,908,943,6,4
43,957,1002,4,6
43,1014,1049,6,4
43,1063,1108,4,6
43,1120,1155,6,4
43,1185,1235,4,4
43,1241,1276,4,4
43,1300,1335,4,9
43,1346,1376,9,0
44,342,364,0,5
44,391,422,5,2
44,439,461,2,5
44,489,509,5,0
45,344,398,0,4
45,425,480,4,2
45,487,539,2,4
45,564,613,4,4
45,640,695,4,2
45,702,754,2,4
45,779,827,4,4
45,838,893,4,2
45,903,955,2,4
45,980,1028,4,4
45,1039,1094,4,2
45,1104,1156,2,4
45,1181,1207,4,0
46,344,397,0,2
46,408,454,2,2
46,465,485,2,0
47,345,400,0,4
47,407,449,4,5
47,483,505,5,5
47,515,562,5,4
47,569,611,4,5
47,645,667,5,5
47,677,724,5,4
47,731,773,4,5
47,807,829,5,5
47,839,886,5,4
47,893,935,4,5
47,969,1003,5,6
47,1018,1065,6,4
47,1072,1114,4,5
47,1148,1182,5,6
47,1197,1226,6,0
48,345,379,0,9
48,393,436,9,9
48,450,470,9,0
49,347,407,0,6
49,437,474,6,6
49,478,515,6,6
49,519,556,6,6
49,560,597,6,6
49,601,638,6,6
49,642,679,6,6
49,683,715,6,1
49,726,758,1,1
49,769,801,1,1
49,812,844,1,1
49,855,887,1,1
49,898,930,1,1
49,941,982,1,5
49,1002,1043,5,5
49,1063,1104,5,5
49,1124,1165,5,5
49,1185,1226,5,5
49,1246,1266,5,0
50,348,378,0,7
50,411,468,7,0
51,348,406,0,3
51,415,437,3,3
51,446,484,3,0
52,349,397,0,6
52,426,446,6,0
53,349,379,0,2
53,392,444,2,2
53,457,509,2,2
53,522,574,2,2
53,587,639,2,2
53,652,711,2,6
53,732,791,6,6
53,812,871,6,6
53,892,951,6,6
53,972,1031,6,6
53,1052,1111,6,6
53,1132,1191,6,6
53,1212,1245,6,7
53,1257,1290,7,7
53,1307,1352,7,0
54,352,395,0,1
54,410,467,1,6
54,494,538,6,9
54,553,593,9,1
54,608,665,1,6
54,692,722,6,7
54,751,791,7,1
54,799,856,1,6
54,883,913,6,7
54,942,982,7,1
54,990,1047,1,6
54,1074,1104,6,7
54,1133,1173,7,1
54,1181,1239,1,0
55,352,379,0,4
55,397,442,4,0
56,353,393,0,8
56,409,429,8,5
56,462,514,5,4
56,523,576,4,8
56,592,612,8,5
56,645,697,5,4
56,706,759,4,8
56,775,795,8,5
56,828,880,5,4
56,889,942,4,8
56,958,978,8,5
56,1011,1063,5,4
56,1071,1124,4,8
56,1140,1160,8,5
56,1193,1245,5,4
56,1253,1306,4,8
56,1322,1368,8,0
57,353,403,0,4
57,421,442,4,4
57,467,512,4,0
58,354,408,0,7
58,433,460,7,7
58,485,505,7,0
59,354,404,0,4
59,427,484,4,0
60,356,386,0,5
60,413,444,5,5
60,479,506,5,1
60,540,591,1,5
60,618,649,5,5
60,684,711,5,1
60,745,796,1,5
60,823,854,5,5
60,889,916,5,1
60,930,981,1,5
60,1008,1057,5,5
60,1080,1102,5,4
60,1123,1174,4,0
61,356,410,0,8
61,423,465,8,2
61,498,518,2,0
62,357,406,0,6
62,430,452,6,5
62,462,486,5,6
62,510,532,6,5
62,542,566,5,6
62,590,612,6,5
62,622,646,5,6
62,670,692,6,5
62,702,726,5,6
62,750,772,6,5
62,804,828,5,6
62,852,874,6,5
62,906,930,5,6
62,954,976,6,5
62,1008,1032,5,6
62,1056,1078,6,5
62,1110,1134,5,6
62,1158,1180,6,5
62,1212,1232,5,0
63,358,414,0,9
63,447,490,9,9
63,523,566,9,9
63,599,642,9,9
63,675,718,9,9
63,742,785,9,9
63,809,852,9,9
63,876,919,9,9
63,943,997,9,2
63,1022,1076,2,2
63,1101,1155,2,2
63,1180,1234,2,2
63,1259,1313,2,2
63,1338,1358,2,0
64,359,391,0,5
64,410,450,5,0
65,360,404,0,4
65,409,447,4,3
65,450,474,3,4
65,477,515,4,3
65,518,542,3,4
65,545,583,4,3
65,586,639,3,5
65,656,694,5,3
65,697,750,3,5
65,767,805,5,3
65,808,861,3,5
65,878,916,5,3
65,919,972,3,5
65,989,1027,5,3
65,1030,1083,3,5
65,1100,1138,5,3
65,1141,1170,3,6
65,1198,1240,6,7
65,1257,1286,7,6
65,1314,1336,6,8
65,1363,1392,8,6
65,1420,1440,6,0
66,361,395,0,2
66,403,427,2,2
66,435,459,2,2
66,467,490,2,7
66,517,571,7,3
66,593,647,3,3
66,661,689,3,1
66,702,730,1,1
66,743,771,1,1
66,784,812,1,1
66,825,853,1,1
66,866,894,1,1
66,907,935,1,1
66,948,976,1,1
66,989,1017,1,1
66,1038,1066,1,1
66,1087,1115,1,1
66,1136,1164,1,1
66,1185,1213,1,1
66,1234,1262,1,1
66,1283,1314,1,0
67,361,388,0,5
67,404,463,5,5
67,479,538,5,5
67,554,613,5,5
67,629,688,5,5
67,706,765,5,5
67,783,842,5,5
67,860,919,5,5
67,937,996,5,5
67,1014,1066,5,2
67,1099,1151,2,2
67,1184,1232,2,0
68,363,407,0,1
68,432,468,1,9
68,484,511,9,1
68,536,572,1,9
68,588,615,9,1
68,650,686,1,9
68,702,729,9,1
68,764,800,1,9
68,816,843,9,1
68,878,914,1,9
68,930,957,9,1
68,992,1015,1,5
68,1026,1053,5,1
68,1088,1111,1,5
68,1122,1168,5,0
69,364,419,0,5
69,454,490,5,6
69,514,561,6,5
69,596,632,5,6
69,656,703,6,5
69,738,774,5,6
69,798,845,6,5
69,880,916,5,6
69,940,991,6,6
69,1012,1048,6,6
69,1058,1088,6,4
69,1100,1136,4,6
69,1146,1175,6,4
69,1191,1227,4,6
69,1237,1266,6,4
69,1282,1318,4,6
69,1328,1370,6,3
69,1373,1409,3,6
69,1419,1461,6,0
70,364,392,0,6
70,405,451,6,4
70,460,480,4,0
71,365,412,0,7
71,421,454,7,7
71,486,539,7,7
71,548,581,7,7
71,613,666,7,7
71,675,708,7,7
71,743,779,7,2
71,792,825,2,7
71,860,896,7,2
71,926,959,2,7
71,994,1030,7,2
71,1049,1107,2,5
71,1129,1155,5,0
72,365,418,0,1
72,449,499,1,3
72,514,557,3,1
72,588,638,1,3
72,653,696,3,1
72,727,777,1,3
72,792,850,3,1
72,877,927,1,3
72,942,981,3,9
72,1015,1065,9,3
72,1080,1102,3,2
72,1130,1152,2,0
73,365,389,0,9
73,413,436,9,1
73,458,486,1,6
73,511,531,6,9
73,555,578,9,1
73,600,647,1,5
73,669,689,5,9
73,713,736,9,1
73,758,805,1,5
73,827,847,5,9
73,853,876,9,1
73,898,942,1,4
73,953,973,4,9
73,998,1021,9,1
73,1043,1087,1,4
73,1098,1118,4,9
73,1143,1181,9,0
74,365,405,0,0
75,367,412,0,6
75,431,462,6,0
76,367,391,0,5
76,424,476,5,0
77,367,418,0,8
77,439,485,8,0
78,368,419,0,6
78,440,473,6,8
78,478,525,8,6
78,546,579,6,8
78,584,631,8,6
78,652,685,6,8
78,690,737,8,6
78,758,791,6,8
78,796,843,8,6
78,859,892,6,8
78,897,944,8,6
78,960,1014,6,5
78,1036,1083,5,6
78,1099,1153,6,5
78,1175,1222,5,6
78,1238,1292,6,5
78,1314,1349,5,0
79,368,408,0,7
79,415,471,7,0
80,369,403,0,5
80,438,480,5,5
80,515,557,5,5
80,592,634,5,5
80,650,692,5,5
80,708,750,5,5
80,766,808,5,5
80,824,866,5,5
80,882,924,5,5
80,940,982,5,5
80,998,1040,5,5
80,1056,1098,5,5
80,1114,1156,5,5
80,1172,1214,5,5
80,1233,1253,5,0
81,370,416,0,3
81,446,466,3,0
82,370,426,0,5
82,434,455,5,4
82,487,525,4,5
82,542,582,5,5
82,590,611,5,4
82,643,681,4,5
82,698,738,5,5
82,746,767,5,4
82,799,837,4,5
82,854,894,5,5
82,902,923,5,4
82,955,993,4,5
82,1010,1050,5,5
82,1074,1095,5,4
82,1127,1165,4,5
82,1182,1235,5,0
83,372,395,0,5
83,403,440,5,0
84,372,416,0,4
84,436,477,4,4
84,495,544,4,3
84,558,605,3,4
84,625,664,4,3
84,672,721,3,3
84,735,782,3,4
84,802,841,4,3
84,849,898,3,3
84,912,959,3,4
84,979,1018,4,3
84,1026,1075,3,3
84,1095,1142,3,4
84,1162,1220,4,0
85,373,406,0,2
85,425,462,2,2
85,496,524,2,0
86,373,393,0,7
86,401,443,7,7
86,473,529,7,0
87,373,394,0,1
87,426,456,1,1
87,465,504,1,0
88,375,417,0,6
88,429,452,6,6
88,482,539,6,8
88,550,607,8,8
88,618,675,8,8
88,686,743,8,8
88,754,811,8,8
88,822,879,8,8
88,890,914,8,6
88,940,970,6,8
88,992,1022,8,8
88,1044,1074,8,8
88,1096,1126,8,8
88,1158,1188,8,8
88,1220,1255,8,7
88,1260,1295,7,7
88,1300,1335,7,0
89,375,403,0,9
89,427,463,9,7
89,473,531,7,9
89,555,591,9,7
89,601,659,7,9
89,683,719,9,7
89,729,761,7,5
89,773,809,5,7
89,843,875,7,5
89,887,923,5,7
89,957,997,7,7
89,1009,1045,7,7
89,1079,1119,7,7
89,1131,1167,7,7
89,1201,1241,7,7
89,1253,1289,7,0
90,377,410,0,4
90,439,462,4,6
90,473,528,6,4
90,557,580,4,6
90,591,646,6,4
90,675,698,4,6
90,709,757,6,2
90,791,830,2,6
90,857,905,6,2
90,939,978,2,6
90,1005,1053,6,2
90,1087,1126,2,6
90,1153,1201,6,2
90,1219,1239,2,0
91,380,411,0,6
91,415,473,6,4
91,493,530,4,3
91,534,581,3,6
91,585,643,6,4
91,663,700,4,3
91,704,751,3,6
91,755,813,6,4
91,845,882,4,3
91,886,933,3,6
91,937,995,6,4
91,1027,1064,4,3
91,1068,1115,3,6
91,1150,1170,6,0
92,381,423,0,7
92,427,472,7,7
92,476,498,7,0
93,381,412,0,6
93,424,451,6,6
93,463,490,6,6
93,502,550,6,1
93,577,625,1,1
93,652,700,1,1
93,727,775,1,1
93,802,850,1,1
93,877,925,1,1
93,952,1011,1,5
93,1017,1076,5,5
93,1099,1158,5,5
93,1181,1240,5,5
93,1263,1322,5,5
93,1345,1404,5,5
93,1427,1447,5,0
94,383,416,0,5
94,428,488,5,5
94,514,556,5,2
94,571,619,2,5
94,643,703,5,5
94,713,755,5,2
94,770,818,2,5
94,842,902,5,5
94,912,954,5,2
94,969,1017,2,5
94,1041,1101,5,5
94,1111,1153,5,2
94,1168,1216,2,5
94,1240,1260,5,0
95,383,431,0,4
95,434,456,4,0
96,385,407,0,4
96,428,471,4,4
96,492,535,4,4
96,556,599,4,4
96,620,656,4,6
96,659,695,6,6
96,698,734,6,6
96,737,773,6,6
96,776,812,6,6
96,815,851,6,6
96,854,890,6,6
96,893,929,6,6
96,932,968,6,6
96,971,1007,6,6
96,1010,1046,6,6
96,1049,1085,6,6
96,1088,1124,6,6
96,1128,1164,6,6
96,1168,1204,6,6
96,1208,1244,6,6
96,1248,1302,6,0
97,385,429,0,6
97,458,500,6,6
97,529,571,6,6
97,600,642,6,6
97,671,713,6,6
97,742,784,6,6
97,813,855,6,6
97,884,926,6,6
97,955,997,6,6
97,1026,1068,6,6
97,1097,1139,6,6
97,1157,1181,6,6
97,1214,1238,6,6
97,1271,1291,6,0
98,386,442,0,3
98,451,504,3,6
98,510,530,6,0
99,386,444,0,0
100,386,410,0,6
100,444,479,6,0
101,387,434,0,5
101,466,514,5,2
101,536,576,2,5
101,608,656,5,2
101,678,718,2,5
101,743,791,5,2
101,813,853,2,5
101,878,926,5,2
101,948,988,2,5
101,1013,1061,5,2
101,1083,1123,2,5
101,1148,1168,5,0
102,388,435,0,4
102,463,487,4,4
102,504,555,4,4
102,583,607,4,4
102,631,682,4,4
102,710,734,4,4
102,758,809,4,4
102,837,861,4,4
102,885,936,4,4
102,939,963,4,4
102,987,1038,4,4
102,1041,1065,4,4
102,1087,1138,4,4
102,1141,1165,4,4
102,1199,1237,4,0
103,389,411,0,5
103,415,467,5,7
103,472,517,7,4
103,539,591,4,5
103,595,647,5,7
103,652,697,7,4
103,719,771,4,0
104,390,442,0,1
104,455,484,1,2
104,502,544,2,6
104,578,606,6,1
104,619,648,1,2
104,666,708,2,6
104,742,770,6,1
104,783,812,1,2
104,830,872,2,6
104,906,934,6,1
104,947,976,1,2
104,994,1036,2,6
104,1070,1098,6,1
104,1111,1167,1,8
104,1183,1225,8,0
105,390,411,0,8
105,434,481,8,8
105,504,551,8,8
105,574,621,8,8
105,640,687,8,8
105,706,753,8,8
105,772,819,8,8
105,838,885,8,8
105,904,951,8,8
105,970,1017,8,8
105,1036,1083,8,8
105,1102,1149,8,8
105,1168,1189,8,0
106,392,431,0,3
106,436,460,3,5
106,477,537,5,4
106,545,565,4,3
106,570,594,3,5
106,611,671,5,4
106,679,699,4,3
106,704,728,3,5
106,745,805,5,4
106,813,833,4,3
106,838,862,3,5
106,879,939,5,4
106,947,967,4,3
106,972,1027,3,4
106,1047,1107,4,4
106,1115,1135,4,3
106,1140,1195,3,4
106,1215,1274,4,0
107,393,419,0,5
107,422,473,5,9
107,492,529,9,5
107,558,605,5,6
107,633,670,6,5
107,699,746,5,6
107,774,823,6,2
107,847,894,2,6
107,922,971,6,2
107,995,1042,2,6
107,1070,1119,6,2
107,1139,1186,2,6
107,1210,1268,6,0
108,396,421,0,7
108,430,474,7,0
109,397,429,0,9
109,464,507,9,6
109,524,547,6,9
109,558,604,9,9
109,639,676,9,7
109,680,703,7,9
109,714,760,9,9
109,795,832,9,7
109,836,859,7,9
109,870,922,9,8
109,947,984,8,7
109,988,1011,7,9
109,1045,1097,9,8
109,1122,1159,8,7
109,1163,1186,7,9
109,1220,1272,9,8
109,1297,1334,8,7
109,1338,1382,7,0
110,397,455,0,0
111,398,435,0,4
111,455,482,4,4
111,490,526,4,4
111,544,597,4,4
111,622,649,4,4
111,657,693,4,4
111,711,764,4,4
111,789,816,4,4
111,824,860,4,4
111,878,931,4,4
111,948,975,4,4
111,983,1019,4,4
111,1037,1090,4,4
111,1107,1134,4,4
111,1142,1178,4,4
111,1196,1240,4,0
112,400,433,0,4
112,445,486,4,4
112,498,541,4,6
112,552,608,6,3
112,632,688,3,3
112,712,768,3,3
112,792,848,3,3
112,872,916,3,6
112,934,978,6,6
112,996,1040,6,6
112,1058,1102,6,6
112,1118,1162,6,6
112,1178,1222,6,6
112,1238,1261,6,0
113,401,428,0,4
113,435,486,4,0
114,403,441,0,0
115,406,445,0,3
115,456,496,3,6
115,512,563,6,3
115,574,614,3,6
115,630,681,6,3
115,692,732,3,6
115,748,799,6,3
115,810,850,3,6
115,866,917,6,3
115,928,968,3,6
115,979,1014,6,5
115,1019,1059,5,6
115,1070,1105,6,5
115,1110,1150,5,6
115,1161,1196,6,5
115,1201,1241,5,6
115,1252,1287,6,5
115,1292,1321,5,0
116,407,427,0,2
116,443,474,2,2
116,490,521,2,2
116,537,568,2,2
116,584,615,2,2
116,620,651,2,2
116,656,687,2,2
116,692,723,2,2
116,728,759,2,2
116,764,795,2,2
116,800,831,2,2
116,836,867,2,2
116,872,903,2,2
116,908,939,2,2
116,944,975,2,2
116,980,1011,2,2
116,1016,1047,2,2
116,1052,1083,2,2
116,1088,1119,2,2
116,1124,1155,2,2
116,1160,1191,2,2
116,1196,1227,2,2
116,1232,1263,2,2
116,1268,1299,2,2
116,1304,1335,2,2
116,1340,1371,2,2
116,1376,1407,2,2
116,1412,1469,2,0
117,409,451,0,4
117,461,495,4,4
117,505,539,4,4
117,549,583,4,4
117,593,627,4,4
117,637,671,4,4
117,681,715,4,4
117,750,784,4,4
117,819,853,4,4
117,888,922,4,4
117,957,991,4,4
117,1026,1060,4,4
117,1095,1116,4,5
117,1125,1146,5,5
117,1155,1185,5,4
117,1215,1245,4,4
117,1275,1312,4,0
118,409,441,0,4
118,466,524,4,0
119,409,461,0,5
119,486,512,5,0
120,665,687,0,4
120,708,755,4,3
120,766,798,3,2
120,806,837,2,4
120,872,919,4,3
120,930,962,3,2
120,997,1028,2,4
120,1063,1110,4,3
120,1121,1159,3,1
120,1194,1243,1,0
121,685,717,0,6
121,728,786,6,6
121,801,822,6,2
121,834,871,2,6
121,882,940,6,6
121,955,976,6,2
121,988,1025,2,6
121,1036,1093,6,9
121,1125,1146,9,2
121,1158,1195,2,6
121,1206,1266,6,1
121,1281,1301,1,0
122,694,721,0,3
122,724,757,3,9
122,762,796,9,3
122,799,832,3,9
122,837,871,9,3
122,874,907,3,9
122,912,946,9,3
122,949,982,3,9
122,987,1021,9,3
122,1024,1057,3,9
122,1062,1096,9,3
122,1099,1132,3,9
122,1137,1171,9,3
122,1174,1207,3,9
122,1241,1261,9,0
123,700,725,0,7
123,740,795,7,8
123,803,832,8,7
123,847,902,7,8
123,910,939,8,7
123,954,1009,7,8
123,1017,1046,8,7
123,1061,1116,7,8
123,1124,1153,8,7
123,1168,1223,7,8
123,1231,1260,8,7
123,1275,1330,7,8
123,1338,1367,8,7
123,1382,1440,7,0
124,714,755,0,3
124,763,791,3,3
124,825,853,3,3
124,887,915,3,3
124,949,977,3,3
124,1011,1039,3,3
124,1073,1101,3,3
124,1135,1163,3,3
124,1197,1225,3,3
124,1259,1287,3,3
124,1321,1349,3,3
124,1383,1411,3,3
124,1445,1495,3,0
125,722,779,0,7
125,806,852,7,9
125,856,915,9,7
125,942,988,7,9
125,992,1051,9,7
125,1078,1124,7,9
125,1145,1204,9,7
125,1231,1277,7,9
125,1298,1348,9,0
126,743,795,0,7
126,814,842,7,5
126,873,912,5,7
126,931,959,7,5
126,990,1029,5,7
126,1048,1076,7,5
126,1107,1146,5,7
126,1173,1201,7,5
126,1232,1265,5,0
127,984,1031,0,6
127,1034,1065,6,4
127,1078,1100,4,7
127,1105,1136,7,4
127,1149,1173,4,8
127,1192,1223,8,4
127,1228,1276,4,0
128,985,1016,0,7
128,1036,1079,7,7
128,1082,1125,7,7
128,1128,1171,7,7
128,1174,1217,7,7
128,1220,1270,7,0
129,996,1043,0,5
129,1067,1127,5,6
129,1130,1189,6,0
130,998,1029,0,9
130,1044,1090,9,9
130,1105,1151,9,9
130,1171,1217,9,9
130,1248,1272,9,0
131,1005,1042,0,2
131,1062,1119,2,5
131,1144,1170,5,8
131,1173,1231,8,2
131,1251,1308,2,5
131,1333,1353,5,0
132,1006,1059,0,9
132,1067,1090,9,5
132,1095,1150,5,8
132,1165,1192,8,9
132,1200,1223,9,5
132,1228,1264,5,0
133,1012,1063,0,6
133,1073,1095,6,2
133,1103,1163,2,2
133,1171,1214,2,0
134,1015,1071,0,9
