tour,start,end,startPos,endPos
17,1371,1407,4,7
17,1413,1459,7,0
18,272,295,0,9
18,303,336,9,4
18,366,387,4,9
18,395,428,9,4
18,458,479,4,9
18,487,520,9,4
18,550,571,4,9
18,579,612,9,4
18,642,663,4,9
18,671,704,9,4
18,734,782,4,6
18,808,841,6,4
18,871,919,4,6
18,945,970,6,4
18,983,1031,4,6
18,1057,1089,6,3
18,1104,1152,3,6
18,1178,1210,6,3
18,1229,1277,3,6
18,1303,1323,6,7
18,1339,1387,7,6
18,1413,1433,6,0
19,278,336,0,1
19,363,389,1,3
19,413,470,3,2
19,503,556,2,1
19,583,637,1,2
19,661,718,2,2
19,751,804,2,1
19,831,885,1,2
19,909,966,2,2
19,999,1052,2,1
19,1079,1133,1,2
19,1157,1214,2,2
19,1247,1274,2,0
20,279,307,0,5
20,319,372,5,6
20,384,430,6,5
20,434,468,5,5
20,489,542,5,6
20,554,600,6,5
20,604,638,5,5
20,659,712,5,6
20,724,770,6,5
20,774,808,5,5
20,829,882,5,6
20,916,962,6,5
20,966,1000,5,5
20,1028,1081,5,6
20,1107,1153,6,5
20,1157,1191,5,5
20,1219,1272,5,0
21,279,307,0,1
21,325,358,1,1
21,376,409,1,1
21,427,460,1,1
21,478,518,1,5
21,522,562,5,5
21,566,606,5,5
21,610,656,5,2
21,684,730,2,2
21,758,804,2,2
21,830,876,2,2
21,902,948,2,2
21,974,1020,2,2
21,1046,1092,2,2
21,1118,1164,2,2
21,1190,1236,2,2
21,1262,1290,2,0
22,284,339,0,1
22,371,424,1,9
22,459,479,9,0
23,287,338,0,6
23,372,424,6,3
23,432,490,3,6
23,524,576,6,3
23,584,642,3,6
23,660,712,6,3
23,720,778,3,6
23,796,840,6,3
23,847,905,3,6
23,923,967,6,3
23,974,1032,3,6
23,1050,1109,6,5
23,1134,1192,5,6
23,1210,1254,6,0
24,288,313,0,9
24,346,366,9,9
24,399,419,9,9
24,452,498,9,0
25,288,346,0,9
25,355,376,9,9
25,385,406,9,9
25,415,460,9,0
26,290,348,0,5
26,364,388,5,1
26,419,475,1,5
26,491,531,5,5
26,547,571,5,1
26,602,658,1,5
26,689,729,5,5
26,745,798,5,6
26,805,825,6,0
27,292,350,0,5
27,360,395,5,2
27,404,458,2,5
27,468,488,5,0
28,294,325,0,5
28,352,375,5,4
28,397,430,4,5
28,457,493,5,0
29,296,322,0,4
29,345,393,4,3
29,417,470,3,0
30,301,335,0,2
30,352,411,2,6
30,427,484,6,8
30,500,549,8,2
30,566,625,2,6
30,641,698,6,8
30,714,763,8,2
30,780,839,2,6
30,855,915,6,7
30,922,971,7,2
30,988,1047,2,6
30,1081,1141,6,7
30,1148,1168,7,0
31,303,362,0,2
31,384,420,2,2
31,442,478,2,2
31,500,536,2,2
31,558,594,2,2
31,616,652,2,2
31,660,696,2,2
31,704,740,2,2
31,748,784,2,2
31,792,828,2,2
31,836,872,2,2
31,880,916,2,2
31,924,960,2,2
31,968,1004,2,2
31,1012,1048,2,2
31,1056,1092,2,2
31,1100,1136,2,2
31,1144,1180,2,2
31,1188,1216,2,0
32,305,354,0,1
32,368,418,1,1
32,436,470,1,0
33,306,333,0,7
33,347,377,7,7
33,391,421,7,7
33,435,481,7,7
33,504,550,7,7
33,573,619,7,7
33,642,688,7,7
33,711,757,7,7
33,780,826,7,7
33,849,895,7,7
33,918,964,7,7
33,987,1033,7,7
33,1056,1102,7,7
33,1110,1167,7,0
34,311,370,0,5
34,400,436,5,0
35,312,354,0,5
35,359,390,5,6
35,418,462,6,5
35,467,498,5,6
35,530,573,6,8
35,589,620,8,6
35,652,695,6,8
35,711,742,8,6
35,774,817,6,8
35,833,864,8,6
35,896,939,6,8
35,970,1001,8,6
35,1033,1076,6,8
35,1107,1138,8,6
35,1170,1190,6,0
36,313,340,0,8
36,373,393,8,8
36,426,446,8,8
36,479,501,8,0
37,313,334,0,5
37,347,370,5,5
37,383,406,5,5
37,419,442,5,5
37,455,502,5,0
38,319,343,0,8
38,371,417,8,7
38,424,466,7,8
38,494,540,8,7
38,547,589,7,8
38,612,658,8,7
38,665,707,7,8
38,730,776,8,7
38,783,825,7,8
38,848,894,8,7
38,901,943,7,8
38,966,1012,8,7
38,1019,1061,7,8
38,1086,1113,8,3
38,1144,1173,3,0
39,319,341,0,6
39,353,413,6,3
39,445,489,3,0
40,319,361,0,6
40,377,437,6,0
41,321,373,0,6
41,391,429,6,5
41,455,502,5,6
41,506,547,6,6
41,565,603,6,5
41,629,676,5,6
41,680,721,6,6
41,739,777,6,5
41,803,850,5,6
41,854,895,6,6
41,913,951,6,5
41,977,1024,5,6
41,1028,1069,6,6
41,1087,1125,6,5
41,1151,1198,5,6
41,1213,1254,6,6
41,1272,1310,6,4
41,1316,1375,4,0
42,325,376,0,1
42,385,419,1,1
42,428,476,1,0
43,325,349,0,8
43,376,418,8,8
43,445,487,8,8
43,514,556,8,8
43,583,625,8,8
43,652,694,8,8
43,721,763,8,8
43,790,832,8,8
43,861,903,8,8
43,932,974,8,8
43,1003,1033,8,1
43,1054,1084,1,1
43,1105,1161,1,7
43,1190,1246,7,7
43,1275,1295,7,0
44,327,387,0,5
44,397,427,5,5
44,437,467,5,5
44,474,504,5,5
44,511,541,5,5
44,548,578,5,5
44,585,615,5,5
44,622,652,5,5
44,659,689,5,5
44,696,726,5,5
44,733,763,5,5
44,770,800,5,5
44,807,837,5,5
44,844,874,5,5
44,881,911,5,5
44,918,948,5,5
44,955,985,5,5
44,992,1022,5,5
44,1029,1059,5,5
44,1066,1096,5,5
44,1103,1133,5,5
44,1167,1197,5,5
44,1231,1274,5,4
44,1285,1305,4,0
45,328,366,0,5
45,390,428,5,5
45,452,490,5,5
45,514,534,5,0
46,331,360,0,4
46,379,401,4,7
46,418,448,7,9
46,452,482,9,4
46,501,523,4,7
46,540,570,7,9
46,574,604,9,4
46,623,645,4,7
46,651,681,7,9
46,685,715,9,4
46,734,756,4,7
46,762,792,7,9
46,820,850,9,4
46,869,891,4,7
46,897,927,7,9
46,955,985,9,4
46,1004,1026,4,7
46,1032,1062,7,9
46,1090,1120,9,4
46,1139,1161,4,7
46,1167,1202,7,0
47,332,388,0,7
47,409,453,7,2
47,458,512,2,7
47,533,577,7,2
47,582,636,2,7
47,657,701,7,2
47,706,760,2,7
47,781,825,7,2
47,849,903,2,7
47,924,960,7,7
47,964,1018,7,7
47,1039,1075,7,7
47,1079,1133,7,7
47,1154,1190,7,7
47,1194,1235,7,0
48,333,363,0,5
48,394,443,5,3
48,474,517,3,5
48,544,577,5,8
48,593,642,8,3
48,673,716,3,5
48,743,776,5,8
48,792,841,8,3
48,872,915,3,5
48,925,958,5,8
48,974,1023,8,3
48,1054,1097,3,5
48,1107,1164,5,0
49,333,360,0,6
49,367,388,6,5
49,391,450,5,4
49,465,524,4,4
49,539,598,4,4
49,613,672,4,3
49,679,738,3,3
49,745,804,3,3
49,811,870,3,3
49,877,936,3,3
49,965,1024,3,3
49,1053,1112,3,3
49,1141,1200,3,3
49,1229,1288,3,3
49,1317,1376,3,3
49,1405,1446,3,0
50,334,394,0,5
50,408,443,5,5
50,470,502,5,0
51,334,356,0,6
51,362,400,6,8
51,432,488,8,7
51,500,558,7,6
51,564,602,6,8
51,634,690,8,7
51,702,760,7,6
51,766,804,6,8
51,827,883,8,7
51,895,953,7,6
51,959,997,6,8
51,1020,1076,8,7
51,1088,1146,7,6
51,1152,1190,6,8
51,1213,1233,8,0
52,335,385,0,8
52,397,455,8,7
52,486,509,7,3
52,538,565,3,3
52,585,643,3,7
52,674,697,7,3
52,726,753,3,3
52,773,831,3,7
52,862,885,7,3
52,899,926,3,3
52,946,1004,3,7
52,1035,1058,7,3
52,1072,1099,3,3
52,1119,1147,3,3
52,1162,1185,3,3
52,1199,1226,3,3
52,1246,1280,3,0
53,336,391,0,5
53,398,429,5,6
53,442,496,6,5
53,503,551,5,7
53,578,632,7,5
53,657,705,5,7
53,732,786,7,5
53,805,853,5,7
53,880,938,7,6
53,948,996,6,7
53,1023,1081,7,6
53,1091,1139,6,7
53,1166,1224,7,6
53,1234,1254,6,0
54,338,393,0,9
54,398,431,9,3
54,460,482,3,7
54,485,523,7,9
54,528,561,9,3
54,590,612,3,7
54,615,653,7,9
54,658,691,9,3
54,720,742,3,7
54,745,783,7,9
54,788,821,9,3
54,850,872,3,7
54,879,917,7,9
54,922,955,9,3
54,984,1006,3,7
54,1013,1051,7,9
54,1056,1089,9,3
54,1118,1140,3,7
54,1147,1185,7,9
54,1190,1223,9,3
54,1252,1274,3,7
54,1281,1319,7,9
54,1324,1357,9,3
54,1386,1408,3,7
54,1415,1457,7,0
55,339,374,0,5
55,399,435,5,0
56,339,378,0,2
56,393,422,2,5
56,434,465,5,0
57,341,401,0,7
57,408,438,7,0
58,341,384,0,8
58,402,442,8,8
58,465,512,8,8
58,530,570,8,8
58,593,640,8,8
58,658,698,8,8
58,721,768,8,8
58,774,814,8,8
58,837,884,8,8
58,890,930,8,8
58,953,1000,8,8
58,1006,1046,8,8
58,1069,1116,8,8
58,1145,1185,8,8
58,1208,1255,8,0
59,341,394,0,7
59,423,446,7,5
59,450,495,5,0
60,342,379,0,4
60,388,423,4,3
60,436,492,3,2
60,512,559,2,4
60,568,603,4,3
60,615,671,3,2
60,691,723,2,4
60,753,788,4,3
60,800,856,3,2
60,876,908,2,4
60,938,973,4,3
60,985,1029,3,6
60,1059,1091,6,4
60,1121,1156,4,3
60,1168,1220,3,0
61,343,389,0,7
61,424,451,7,0
62,344,390,0,4
62,398,438,4,8
62,443,475,8,4
62,483,504,4,0
63,345,389,0,6
63,407,453,6,5
63,481,522,5,6
63,525,578,6,6
63,596,642,6,5
63,670,711,5,6
63,714,767,6,6
63,785,831,6,5
63,859,915,5,6
63,941,996,6,9
63,1013,1042,9,2
63,1072,1128,2,6
63,1154,1174,6,0
64,345,393,0,5
64,417,472,5,7
64,495,538,7,5
64,543,585,5,5
64,609,664,5,7
64,687,730,7,5
64,742,784,5,5
64,814,869,5,7
64,892,935,7,5
64,947,989,5,5
64,1019,1074,5,7
64,1097,1140,7,5
64,1152,1194,5,5
64,1224,1279,5,7
64,1302,1343,7,6
64,1365,1407,6,5
64,1437,1457,5,0
65,345,390,0,8
65,404,442,8,6
65,454,501,6,8
65,512,532,8,0
66,345,376,0,5
66,406,466,5,7
66,474,505,7,9
66,514,554,9,5
66,584,644,5,7
66,652,683,7,9
66,692,732,9,5
66,762,822,5,7
66,830,861,7,9
66,887,927,9,4
66,957,1017,4,7
66,1025,1056,7,9
66,1066,1106,9,4
66,1136,1167,4,0
67,346,385,0,2
67,415,435,2,0
68,346,381,0,3
68,398,450,3,8
68,478,515,8,9
68,524,583,9,3
68,600,652,3,8
68,656,702,8,1
68,735,794,1,3
68,811,863,3,8
68,867,913,8,1
68,946,1005,1,3
68,1022,1074,3,8
68,1078,1124,8,1
68,1157,1216,1,3
68,1220,1272,3,8
68,1276,1318,8,0
69,346,375,0,6
69,408,433,6,4
69,448,501,4,7
69,516,547,7,6
69,568,593,6,4
69,608,641,4,1
69,661,692,1,6
69,713,738,6,4
69,745,778,4,1
69,798,829,1,6
69,850,875,6,4
69,885,941,4,5
69,948,979,5,6
69,1000,1025,6,4
69,1035,1091,4,5
69,1118,1149,5,6
69,1170,1195,6,4
69,1226,1282,4,5
69,1309,1329,5,0
70,346,374,0,6
70,392,452,6,4
70,474,507,4,6
70,525,585,6,4
70,607,640,4,6
70,658,718,6,4
70,740,773,4,6
70,791,851,6,4
70,873,906,4,6
70,939,999,6,4
70,1021,1072,4,2
70,1098,1158,2,4
70,1180,1231,4,2
70,1250,1284,2,0
71,346,396,0,6
71,420,469,6,0
72,348,396,0,6
72,420,474,6,6
72,498,552,6,6
72,576,630,6,6
72,654,708,6,6
72,732,786,6,6
72,810,864,6,6
72,888,942,6,6
72,966,1020,6,6
72,1044,1098,6,6
72,1122,1159,6,7
72,1164,1201,7,7
72,1206,1243,7,7
72,1248,1285,7,7
72,1290,1337,7,0
73,349,391,0,3
73,394,451,3,6
73,476,502,6,3
73,505,562,3,6
73,587,613,6,3
73,616,673,3,6
73,698,738,6,3
73,746,803,3,6
73,828,868,6,3
73,876,933,3,6
73,958,998,6,3
73,1006,1063,3,6
73,1088,1128,6,3
73,1136,1193,3,6
73,1204,1244,6,3
73,1252,1309,3,6
73,1320,1347,6,0
74,351,404,0,3
74,433,476,3,0
75,351,375,0,6
75,404,440,6,6
75,465,508,6,2
75,538,581,2,2
75,611,654,2,2
75,684,739,2,8
75,773,828,8,8
75,842,897,8,8
75,911,966,8,8
75,980,1035,8,8
75,1049,1102,8,6
75,1133,1186,6,6
75,1217,1257,6,0
76,351,399,0,1
76,424,464,1,6
76,485,524,6,0
77,352,402,0,6
77,425,461,6,7
77,467,493,7,0
78,352,379,0,4
78,384,426,4,3
78,446,498,3,4
78,503,545,4,3
78,565,617,3,4
78,622,656,4,9
78,688,740,9,4
78,745,779,4,9
78,811,863,9,4
78,868,902,4,9
78,934,986,9,4
78,991,1025,4,9
78,1057,1109,9,4
78,1114,1148,4,9
78,1180,1232,9,4
78,1237,1271,4,9
78,1303,1355,9,4
78,1360,1394,4,9
78,1426,1482,9,0
79,353,397,0,3
79,415,457,3,3
79,475,517,3,3
79,535,577,3,3
79,595,637,3,3
79,655,697,3,3
79,715,757,3,3
79,775,817,3,3
79,835,895,3,3
79,930,990,3,3
79,1025,1085,3,3
79,1120,1180,3,3
79,1215,1235,3,0
80,354,390,0,1
80,409,456,1,0
81,354,396,0,3
81,430,463,3,3
81,497,531,3,5
81,543,577,5,5
81,589,623,5,5
81,635,669,5,5
81,681,715,5,5
81,727,761,5,5
81,774,798,5,0
82,355,401,0,2
82,434,461,2,4
82,479,521,4,0
83,356,391,0,8
83,422,479,8,3
83,511,557,3,8
83,581,629,8,3
83,636,682,3,8
83,706,754,8,3
83,761,807,3,8
83,831,879,8,3
83,886,932,3,8
83,956,1004,8,3
83,1011,1057,3,8
83,1081,1129,8,3
83,1136,1182,3,8
83,1206,1254,8,3
83,1261,1283,3,0
84,356,410,0,4
84,434,459,4,7
84,480,524,7,4
84,548,573,4,7
84,594,638,7,4
84,662,687,4,7
84,708,752,7,4
84,776,801,4,7
84,822,866,7,4
84,890,915,4,7
84,933,977,7,4
84,1001,1044,4,6
84,1049,1091,6,7
84,1111,1154,7,6
84,1159,1201,6,7
84,1206,1235,7,0
85,357,408,0,2
85,439,459,2,0
86,357,397,0,4
86,422,476,4,0
87,358,399,0,6
87,406,448,6,6
87,455,497,6,6
87,504,546,6,6
87,553,595,6,6
87,602,644,6,6
87,665,707,6,6
87,728,770,6,6
87,791,833,6,6
87,854,896,6,6
87,917,959,6,6
87,980,1022,6,6
87,1043,1085,6,6
87,1106,1148,6,6
87,1169,1211,6,6
87,1232,1257,6,0
88,358,380,0,5
88,403,443,5,0
89,359,394,0,6
89,425,475,6,2
89,510,560,2,2
89,595,645,2,2
89,680,730,2,2
89,765,815,2,2
89,850,900,2,2
89,909,959,2,2
89,968,1018,2,2
89,1027,1077,2,2
89,1086,1136,2,2
89,1145,1195,2,2
89,1201,1221,2,0
90,359,397,0,7
90,412,436,7,1
90,454,475,1,6
90,487,544,6,7
90,559,583,7,1
90,601,622,1,6
90,634,691,6,7
90,706,730,7,1
90,748,769,1,6
90,781,838,6,7
90,853,877,7,1
90,895,916,1,6
90,928,985,6,7
90,1000,1024,7,1
90,1042,1063,1,6
90,1091,1148,6,7
90,1163,1187,7,1
90,1205,1226,1,6
90,1254,1311,6,7
90,1326,1346,7,0
91,360,406,0,3
91,413,465,3,3
91,488,509,3,8
91,526,552,8,3
91,559,611,3,3
91,634,655,3,8
91,690,716,8,3
91,739,791,3,3
91,814,835,3,8
91,870,909,8,4
91,941,988,4,7
91,1010,1031,7,8
91,1066,1105,8,4
91,1137,1184,4,7
91,1206,1227,7,8
91,1262,1293,8,0
92,360,392,0,5
92,412,452,5,9
92,459,507,9,5
92,527,567,5,9
92,574,622,9,5
92,642,682,5,9
92,689,737,9,5
92,757,794,5,3
92,814,862,3,5
92,882,919,5,3
92,939,987,3,5
92,998,1035,5,3
92,1055,1103,3,5
92,1114,1173,5,2
92,1207,1227,2,0
93,360,417,0,5
93,422,468,5,8
93,473,493,8,0
94,361,390,0,8
94,413,458,8,8
94,490,537,8,9
94,540,588,9,8
94,611,656,8,8
94,688,735,8,9
94,738,786,9,8
94,820,865,8,8
94,897,944,8,9
94,947,995,9,8
94,1029,1074,8,8
94,1106,1153,8,9
94,1156,1204,9,8
94,1238,1264,8,0
95,362,422,0,5
95,428,484,5,1
95,512,537,1,5
95,543,599,5,1
95,627,652,1,5
95,658,714,5,1
95,742,767,1,5
95,773,829,5,1
95,855,880,1,5
95,886,942,5,1
95,968,993,1,5
95,999,1046,5,5
95,1077,1101,5,9
95,1106,1153,9,5
95,1184,1208,5,9
95,1213,1246,9,0
96,363,389,0,9
96,400,432,9,3
96,467,487,3,0
97,364,414,0,6
97,425,445,6,0
98,364,385,0,5
98,405,446,5,7
98,470,492,7,0
99,364,424,0,6
99,431,477,6,4
99,492,544,4,3
99,562,594,3,6
99,601,647,6,4
99,662,714,4,3
99,732,764,3,6
99,771,817,6,4
99,832,884,4,3
99,902,934,3,6
99,941,987,6,4
99,1002,1054,4,3
99,1072,1104,3,6
99,1111,1165,6,5
99,1194,1246,5,3
99,1264,1296,3,6
99,1303,1343,6,0
100,365,397,0,7
100,420,477,7,0
101,365,413,0,8
101,433,457,8,8
101,477,501,8,8
101,521,545,8,8
101,565,589,8,8
101,609,633,8,8
101,653,677,8,8
101,697,721,8,8
101,741,776,8,5
101,796,831,5,5
101,851,886,5,5
101,906,941,5,5
101,961,996,5,5
101,1016,1051,5,5
101,1071,1096,5,7
101,1103,1128,7,7
101,1135,1160,7,7
101,1167,1192,7,7
101,1199,1224,7,7
101,1231,1256,7,7
101,1263,1288,7,7
101,1295,1341,7,0
102,367,415,0,2
102,449,501,2,1
102,534,591,1,2
102,625,677,2,1
102,710,767,1,2
102,801,853,2,1
102,886,943,1,2
102,977,1029,2,1
102,1062,1119,1,2
102,1153,1178,2,0
103,367,399,0,1
103,425,466,1,8
103,486,506,8,0
104,367,414,0,7
104,431,469,7,6
104,497,536,6,3
104,565,586,3,7
104,603,641,7,6
104,669,708,6,3
104,737,758,3,7
104,775,813,7,6
104,841,871,6,2
104,874,895,2,7
104,913,951,7,6
104,979,1009,6,2
104,1012,1033,2,7
104,1051,1104,7,3
104,1123,1153,3,2
104,1167,1188,2,0
105,368,409,0,5
105,435,479,5,5
105,505,533,5,0
106,368,422,0,9
106,434,474,9,9
106,490,536,9,7
106,566,612,7,7
106,642,688,7,7
106,718,764,7,7
106,794,840,7,7
106,870,916,7,7
106,946,992,7,7
106,1022,1068,7,7
106,1098,1144,7,7
106,1174,1220,7,7
106,1250,1296,7,0
107,369,396,0,5
107,415,475,5,5
107,494,554,5,5
107,566,610,5,8
107,621,665,8,8
107,676,721,8,4
107,741,786,4,4
107,806,851,4,4
107,871,916,4,4
107,936,981,4,4
107,1001,1046,4,4
107,1066,1111,4,4
107,1131,1176,4,4
107,1196,1241,4,4
107,1261,1291,4,0
108,369,429,0,8
108,455,475,8,0
109,370,416,0,5
109,429,481,5,0
110,371,416,0,6
110,440,488,6,0
111,371,410,0,7
111,441,495,7,4
111,524,564,4,3
111,596,623,3,7
111,654,708,7,4
111,737,777,4,3
111,809,836,3,7
111,867,921,7,4
111,950,990,4,3
111,1022,1049,3,7
111,1080,1134,7,4
111,1163,1206,4,0
112,371,410,0,5
112,419,462,5,5
112,497,545,5,5
112,554,597,5,5
112,601,649,5,5
112,658,701,5,5
112,705,753,5,5
112,762,821,5,0
113,372,424,0,3
113,456,511,3,0
114,373,420,0,4
114,424,467,4,1
114,493,540,1,3
114,546,581,3,4
114,585,628,4,1
114,654,701,1,3
114,707,742,3,4
114,766,809,4,1
114,835,882,1,3
114,888,923,3,4
114,928,971,4,1
114,997,1044,1,3
114,1050,1085,3,4
114,1090,1133,4,1
114,1159,1206,1,3
114,1212,1247,3,4
114,1252,1285,4,0
115,374,418,0,8
115,441,498,8,0
116,374,405,0,1
116,429,451,1,8
116,458,507,8,8
116,523,581,8,1
116,605,627,1,8
116,634,683,8,8
116,699,757,8,1
116,781,803,1,8
116,810,855,8,3
116,874,932,3,1
116,956,978,1,8
116,985,1030,8,3
116,1049,1089,3,7
116,1100,1122,7,8
116,1129,1174,8,3
116,1193,1213,3,0
117,377,409,0,6
117,416,469,6,3
117,477,497,3,0
118,378,437,0,6
118,455,478,6,1
118,498,550,1,6
118,568,597,6,3
118,623,675,3,6
118,693,722,6,3
118,748,800,3,6
118,818,866,6,0
119,379,425,0,6
119,432,489,6,9
119,494,519,9,6
119,533,590,6,9
119,595,620,9,6
119,655,692,6,4
119,722,747,4,6
119,782,819,6,4
119,849,874,4,6
119,909,946,6,4
119,976,1001,4,6
119,1036,1073,6,4
119,1103,1128,4,6
119,1163,1200,6,4
119,1230,1255,4,6
119,1290,1327,6,4
119,1357,1382,4,6
119,1417,1447,6,0
120,379,399,0,1
120,415,450,1,0
121,380,404,0,6
121,410,466,6,0
122,380,424,0,3
122,449,478,3,0
123,380,422,0,8
123,453,487,8,0
124,380,426,0,6
124,451,499,6,0
125,380,407,0,8
125,417,469,8,8
125,479,531,8,8
125,541,593,8,8
125,603,655,8,8
125,665,717,8,8
125,727,779,8,8
125,789,841,8,8
125,851,903,8,8
125,913,965,8,8
125,975,1027,8,8
125,1037,1089,8,8
125,1099,1141,8,9
125,1170,1212,9,9
125,1241,1261,9,0
126,386,445,0,2
126,457,477,2,0
127,386,440,0,7
127,460,507,7,0
128,386,417,0,9
128,428,484,9,8
128,496,533,8,8
128,560,616,8,8
128,628,665,8,8
128,692,748,8,8
128,760,797,8,8
128,824,880,8,8
128,899,936,8,8
128,963,1019,8,8
128,1038,1075,8,8
128,1102,1158,8,8
128,1177,1214,8,8
128,1241,1298,8,0
129,387,418,0,7
129,444,490,7,0
130,387,429,0,4
130,460,509,4,7
130,524,553,7,5
130,560,596,5,4
130,627,676,4,7
130,691,720,7,5
130,727,763,5,4
130,794,843,4,7
130,858,887,7,5
130,894,930,5,4
130,961,1010,4,7
130,1025,1054,7,5
130,1061,1097,5,4
130,1128,1177,4,7
130,1192,1224,7,9
130,1250,1286,9,4
130,1317,1366,4,7
130,1381,1413,7,9
130,1439,1476,9,0
131,387,413,0,2
131,434,472,2,0
132,387,429,0,4
132,432,487,4,2
132,519,574,2,2
132,606,661,2,2
132,693,748,2,2
132,780,835,2,2
132,867,914,2,7
132,931,978,7,7
132,995,1042,7,7
132,1059,1088,7,3
132,1093,1122,3,3
132,1127,1156,3,3
132,1177,1209,3,0
133,388,434,0,3
133,447,476,3,3
133,489,528,3,1
133,534,573,1,1
133,579,618,1,1
133,624,663,1,1
133,669,708,1,1
133,714,746,1,5
133,777,808,5,5
133,829,859,5,4
133,889,919,4,4
133,949,979,4,4
133,1009,1039,4,4
133,1069,1099,4,4
133,1129,1159,4,4
133,1189,1219,4,4
133,1223,1253,4,4
133,1257,1287,4,4
133,1291,1321,4,4
133,1325,1366,4,0
134,388,433,0,9
134,442,462,9,0
135,388,423,0,4
135,455,479,4,0
136,388,420,0,9
136,426,483,9,1
136,515,569,1,9
136,575,632,9,1
136,664,718,1,9
136,724,781,9,1
136,813,867,1,9
136,873,930,9,1
136,962,1016,1,9
136,1022,1079,9,1
136,1111,1165,1,9
136,1171,1229,9,0
