tour,start,end,startPos,endPos
77,744,790,1,1
77,798,844,1,1
77,852,898,1,1
77,906,952,1,1
77,960,987,1,2
77,1007,1034,2,2
77,1054,1081,2,2
77,1101,1128,2,2
77,1148,1175,2,2
77,1195,1222,2,2
77,1227,1254,2,2
77,1259,1311,2,0
78,343,373,0,4
78,399,441,4,0
79,343,364,0,7
79,369,404,7,4
79,432,452,4,4
79,487,507,4,0
80,344,395,0,8
80,417,469,8,8
80,491,543,8,8
80,565,617,8,8
80,639,691,8,8
80,713,765,8,8
80,787,839,8,8
80,861,913,8,8
80,935,987,8,8
80,1009,1061,8,8
80,1083,1135,8,8
80,1157,1209,8,8
80,1231,1283,8,0
81,344,395,0,3
81,420,459,3,2
81,480,500,2,0
82,344,403,0,9
82,406,463,9,9
82,466,523,9,9
82,526,583,9,9
82,586,636,9,9
82,670,720,9,9
82,754,804,9,9
82,838,888,9,9
82,922,972,9,9
82,1006,1056,9,9
82,1090,1136,9,9
82,1147,1193,9,9
82,1204,1250,9,9
82,1261,1307,9,9
82,1318,1369,9,0
83,344,381,0,5
83,401,434,5,5
83,454,487,5,5
83,507,552,5,4
83,557,602,4,4
83,607,639,4,2
83,664,696,2,2
83,721,744,2,4
83,748,771,4,4
83,775,798,4,4
83,802,825,4,4
83,829,852,4,4
83,856,879,4,4
83,883,906,4,4
83,910,933,4,4
83,940,963,4,4
83,970,993,4,4
83,1000,1047,4,4
83,1077,1124,4,4
83,1154,1196,4,0
84,344,398,0,3
84,415,444,3,3
84,474,500,3,0
85,345,377,0,7
85,408,428,7,6
85,457,479,6,7
85,503,523,7,6
85,552,574,6,7
85,598,618,7,6
85,652,674,6,7
85,698,751,7,8
85,770,792,8,7
85,816,869,7,8
85,886,908,8,7
85,932,985,7,8
85,1002,1048,8,9
85,1083,1136,9,8
85,1153,1199,8,9
85,1234,1272,9,0
86,345,404,0,7
86,435,486,7,0
87,345,401,0,3
87,432,474,3,0
88,346,370,0,5
88,374,410,5,2
88,427,447,2,5
88,451,487,5,2
88,504,524,2,5
88,549,585,5,2
88,602,622,2,5
88,647,683,5,2
88,700,720,2,5
88,745,781,5,2
88,798,818,2,5
88,843,894,5,2
88,918,938,2,5
88,963,1014,5,2
88,1038,1058,2,5
88,1089,1140,5,2
88,1164,1205,2,0
89,347,405,0,1
89,433,453,1,0
90,347,393,0,8
90,415,441,8,7
90,472,529,7,8
90,551,577,8,7
90,608,665,7,8
90,685,711,8,7
90,742,799,7,8
90,819,845,8,7
90,876,933,7,8
90,953,979,8,7
90,1010,1067,7,8
90,1087,1113,8,7
90,1144,1201,7,8
90,1221,1247,8,7
90,1278,1335,7,8
90,1355,1381,8,7
90,1412,1467,7,0
91,347,391,0,6
91,407,457,6,6
91,469,519,6,6
91,531,581,6,6
91,593,615,6,4
91,628,650,4,4
91,663,685,4,4
91,698,723,4,3
91,743,768,3,3
91,788,813,3,3
91,833,858,3,3
91,878,903,3,3
91,923,973,3,8
91,1004,1054,8,8
91,1085,1135,8,8
91,1166,1216,8,8
91,1247,1277,8,0
92,347,373,0,1
92,389,446,1,5
92,454,498,5,1
92,514,571,1,5
92,579,623,5,1
92,639,696,1,5
92,709,753,5,1
92,769,826,1,5
92,839,883,5,1
92,899,956,1,5
92,969,1025,5,7
92,1050,1107,7,5
92,1120,1176,5,7
92,1193,1249,7,2
92,1262,1300,2,0
93,348,398,0,8
93,418,456,8,9
93,476,520,9,5
93,542,563,5,3
93,597,635,3,9
93,655,699,9,5
93,721,742,5,3
93,776,806,3,7
93,841,885,7,5
93,907,959,5,7
93,965,995,7,7
93,1030,1074,7,5
93,1098,1150,5,7
93,1156,1192,7,0
94,348,371,0,7
94,377,435,7,9
94,451,492,9,7
94,498,556,7,9
94,572,613,9,7
94,619,677,7,9
94,693,734,9,7
94,740,798,7,9
94,814,855,9,7
94,861,897,7,4
94,903,949,4,8
94,968,1004,8,4
94,1010,1056,4,8
94,1075,1111,8,4
94,1117,1163,4,8
94,1182,1202,8,0
95,348,384,0,8
95,390,434,8,7
95,450,500,7,5
95,523,545,5,8
95,551,595,8,7
95,611,644,7,6
95,655,677,6,8
95,706,750,8,7
95,766,799,7,6
95,810,832,6,8
95,861,905,8,7
95,921,954,7,6
95,965,987,6,8
95,1016,1060,8,7
95,1076,1109,7,6
95,1120,1142,6,8
95,1171,1204,8,0
96,348,378,0,6
96,396,447,6,6
96,455,503,6,2
96,514,569,2,6
96,587,638,6,6
96,663,711,6,2
96,718,773,2,6
96,791,842,6,6
96,867,915,6,2
96,922,977,2,6
96,995,1046,6,6
96,1071,1119,6,2
96,1126,1181,2,6
96,1199,1219,6,0
97,348,379,0,3
97,391,432,3,1
97,462,485,1,0
98,348,407,0,2
98,419,478,2,2
98,490,549,2,2
98,561,620,2,2
98,632,691,2,2
98,719,778,2,2
98,806,865,2,2
98,893,942,2,7
98,969,1018,7,7
98,1045,1094,7,7
98,1121,1150,7,0
99,349,408,0,7
99,432,483,7,2
99,516,574,2,7
99,598,642,7,4
99,659,717,4,7
99,741,785,7,4
99,802,860,4,7
99,884,928,7,4
99,945,1003,4,7
99,1027,1071,7,4
99,1088,1146,4,7
99,1170,1229,7,0
100,351,378,0,5
100,394,422,5,5
100,438,466,5,5
100,482,510,5,5
100,534,562,5,5
100,592,620,5,5
100,650,678,5,5
100,708,745,5,6
100,764,801,6,6
100,820,844,6,0
101,351,390,0,9
101,410,469,9,0
102,351,372,0,8
102,395,443,8,2
102,458,482,2,4
102,515,574,4,8
102,597,645,8,2
102,660,684,2,4
102,717,768,4,4
102,773,821,4,2
102,836,860,2,4
102,893,915,4,8
102,931,979,8,2
102,994,1018,2,4
102,1051,1101,4,1
102,1135,1183,1,2
102,1198,1225,2,0
103,352,411,0,5
103,414,456,5,5
103,459,504,5,0
104,353,379,0,6
104,391,444,6,9
104,453,473,9,0
105,353,378,0,1
105,391,447,1,1
105,460,516,1,1
105,529,585,1,1
105,598,651,1,8
105,669,722,8,8
105,740,793,8,8
105,811,864,8,8
105,882,935,8,8
105,953,1006,8,8
105,1024,1077,8,8
105,1084,1137,8,8
105,1144,1200,8,0
106,353,411,0,8
106,418,462,8,4
106,484,504,4,0
107,353,380,0,6
107,398,452,6,4
107,486,511,4,6
107,529,583,6,4
107,617,642,4,6
107,660,714,6,4
107,748,773,4,6
107,791,845,6,4
107,879,899,4,0
108,353,404,0,6
108,419,478,6,6
108,506,526,6,0
109,353,402,0,7
109,422,443,7,7
109,463,496,7,4
109,521,567,4,7
109,587,608,7,7
109,628,661,7,4
109,686,732,4,7
109,752,773,7,7
109,793,826,7,4
109,851,897,4,7
109,917,938,7,7
109,958,991,7,4
109,1016,1062,4,7
109,1082,1103,7,7
109,1123,1166,7,8
109,1199,1219,8,0
110,353,392,0,2
110,420,447,2,4
110,481,507,4,0
111,354,401,0,6
111,425,460,6,0
112,354,410,0,6
112,422,472,6,5
112,506,526,5,0
113,354,412,0,2
113,436,486,2,9
113,491,533,9,0
114,355,413,0,7
114,431,468,7,4
114,476,502,4,5
114,514,573,5,7
114,597,634,7,4
114,642,668,4,5
114,680,739,5,7
114,763,800,7,4
114,808,834,4,5
114,846,905,5,7
114,929,972,7,7
114,996,1022,7,5
114,1034,1093,5,7
114,1117,1160,7,0
115,355,407,0,7
115,434,477,7,0
116,356,409,0,8
116,432,455,8,5
116,482,513,5,8
116,536,559,8,5
116,586,617,5,8
116,640,685,8,8
116,708,739,8,8
116,762,807,8,8
116,821,852,8,8
116,875,934,8,1
116,946,977,1,8
116,1000,1059,8,1
116,1071,1102,1,8
116,1125,1176,8,0
117,356,377,0,5
117,412,472,5,0
118,357,408,0,6
118,429,484,6,6
118,502,530,6,3
118,551,574,3,6
118,595,650,6,6
118,668,696,6,3
118,717,740,3,6
118,761,816,6,6
118,834,862,6,3
118,883,906,3,6
118,927,982,6,6
118,1000,1024,6,8
118,1049,1072,8,6
118,1093,1148,6,6
118,1166,1190,6,8
118,1215,1235,8,0
119,357,397,0,5
119,411,460,5,0
120,357,388,0,1
120,413,455,1,1
120,480,522,1,1
120,547,589,1,1
120,614,656,1,1
120,681,723,1,1
120,748,790,1,1
120,815,857,1,1
120,882,924,1,1
120,949,991,1,1
120,1016,1058,1,1
120,1073,1115,1,1
120,1130,1172,1,1
120,1187,1229,1,1
120,1244,1277,1,3
120,1288,1321,3,3
120,1332,1359,3,3
120,1384,1404,3,0
121,358,396,0,7
121,406,426,7,6
121,436,463,6,7
121,473,493,7,6
121,503,530,6,7
121,540,560,7,6
121,570,597,6,7
121,607,627,7,6
121,637,664,6,7
121,674,725,7,4
121,729,756,4,7
121,766,817,7,4
121,821,848,4,7
121,858,909,7,4
121,912,939,4,7
121,949,985,7,2
121,1020,1064,2,4
121,1077,1113,4,2
121,1148,1192,2,4
121,1205,1241,4,2
121,1276,1320,2,4
121,1333,1369,4,2
121,1401,1456,2,0
122,358,406,0,1
122,435,487,1,0
123,358,412,0,6
123,439,487,6,1
123,512,538,1,6
123,565,613,6,1
123,638,664,1,6
123,691,738,6,6
123,744,770,6,6
123,797,844,6,6
123,850,876,6,6
123,903,950,6,6
123,956,982,6,6
123,1009,1056,6,6
123,1062,1088,6,6
123,1115,1141,6,2
123,1147,1173,2,6
123,1200,1227,6,0
124,359,416,0,5
124,437,489,5,5
124,510,562,5,5
124,574,626,5,5
124,638,690,5,5
124,702,754,5,5
124,766,818,5,5
124,830,882,5,5
124,909,961,5,5
124,970,1022,5,5
124,1031,1083,5,5
124,1092,1114,5,7
124,1118,1140,7,7
124,1144,1180,7,6
124,1192,1228,6,6
124,1240,1274,6,0
125,360,415,0,7
125,423,453,7,7
125,461,488,7,0
126,360,401,0,7
126,419,479,7,8
126,497,547,8,7
126,565,625,7,8
126,643,693,8,7
126,711,771,7,8
126,789,839,8,7
126,857,917,7,8
126,935,985,8,7
126,1003,1063,7,8
126,1081,1131,8,7
126,1149,1209,7,8
126,1227,1277,8,7
126,1295,1315,7,0
127,360,404,0,5
127,419,450,5,5
127,465,506,5,0
128,361,417,0,7
128,430,465,7,8
128,480,519,8,0
129,361,401,0,5
129,426,486,5,0
130,361,390,0,5
130,395,451,5,7
