tour,start,end,startPos,endPos
21,767,796,7,7
21,815,844,7,7
21,864,893,7,7
21,913,942,7,7
21,962,991,7,7
21,1011,1062,7,5
21,1095,1146,5,5
21,1179,1230,5,5
21,1263,1283,5,0
22,323,353,0,6
22,358,399,6,4
22,403,430,4,6
22,435,476,6,4
22,480,507,4,6
22,512,553,6,4
22,557,584,4,6
22,589,630,6,4
22,634,661,4,6
22,666,707,6,4
22,711,738,4,6
22,763,804,6,4
22,808,835,4,6
22,860,901,6,4
22,905,932,4,6
22,957,998,6,4
22,1002,1029,4,6
22,1054,1095,6,4
22,1099,1126,4,6
22,1151,1192,6,4
22,1196,1223,4,6
22,1248,1289,6,4
22,1293,1317,4,5
22,1339,1380,5,4
22,1391,1436,4,0
23,323,364,0,5
23,371,397,5,6
23,401,436,6,1
23,463,514,1,5
23,521,547,5,6
23,551,586,6,1
23,613,664,1,5
23,671,697,5,6
23,701,736,6,1
23,763,814,1,5
23,821,847,5,6
23,851,886,6,1
23,913,964,1,5
23,969,995,5,6
23,999,1034,6,1
23,1061,1112,1,5
23,1117,1143,5,6
23,1161,1196,6,1
23,1223,1243,1,0
24,325,357,0,8
24,365,405,8,4
24,428,453,4,8
24,461,501,8,4
24,524,549,4,8
24,557,597,8,4
24,620,650,4,7
24,670,710,7,4
24,739,769,4,7
24,789,844,7,4
24,860,890,4,7
24,910,965,7,4
24,981,1011,4,7
24,1031,1086,7,4
24,1102,1129,4,2
24,1138,1193,2,4
24,1209,1236,4,2
24,1245,1300,2,4
24,1316,1376,4,0
25,326,360,0,7
25,395,426,7,4
25,439,474,4,1
25,481,509,1,7
25,544,575,7,4
25,588,623,4,1
25,630,658,1,7
25,693,724,7,4
25,737,772,4,1
25,791,840,1,9
25,847,878,9,4
25,891,926,4,1
25,945,994,1,9
25,1001,1041,9,5
25,1060,1095,5,1
25,1114,1163,1,9
25,1170,1219,9,0
26,329,384,0,7
26,391,418,7,7
26,425,452,7,7
26,459,486,7,7
26,493,520,7,7
26,529,581,7,7
26,588,640,7,7
26,647,699,7,7
26,706,758,7,7
26,765,804,7,6
26,829,868,6,6
26,893,932,6,6
26,957,996,6,6
26,1021,1060,6,6
26,1085,1124,6,6
26,1149,1188,6,6
26,1213,1252,6,6
26,1277,1327,6,0
27,329,372,0,5
27,393,442,5,5
27,470,493,5,8
27,517,566,8,5
27,594,617,5,8
27,641,690,8,5
27,718,741,5,8
27,765,814,8,5
27,842,865,5,8
27,889,938,8,5
27,966,989,5,8
27,1013,1062,8,5
27,1090,1113,5,8
27,1137,1186,8,5
27,1214,1241,5,0
28,330,386,0,9
28,390,442,9,9
28,446,498,9,9
28,502,554,9,9
28,558,610,9,9
28,614,666,9,9
28,670,722,9,9
28,726,778,9,9
28,789,819,9,8
28,836,866,8,8
28,883,913,8,8
28,930,960,8,8
28,977,1007,8,8
28,1024,1054,8,8
28,1071,1101,8,8
28,1118,1148,8,8
28,1165,1195,8,8
28,1212,1242,8,8
28,1260,1290,8,8
28,1308,1338,8,8
28,1356,1386,8,8
28,1404,1427,8,0
29,333,377,0,5
29,400,439,5,5
29,462,501,5,5
29,524,563,5,5
29,586,625,5,5
29,648,687,5,5
29,710,749,5,5
29,772,811,5,5
29,846,885,5,5
29,920,959,5,5
29,994,1033,5,5
29,1068,1107,5,5
29,1136,1175,5,5
29,1204,1243,5,5
29,1272,1308,5,0
30,333,362,0,9
30,376,422,9,2
30,443,479,2,4
30,496,522,4,9
30,536,573,9,8
30,606,642,8,4
30,659,685,4,9
30,699,736,9,8
30,769,805,8,4
30,822,848,4,6
30,858,895,6,8
30,928,964,8,4
30,981,1007,4,6
30,1017,1054,6,8
30,1087,1123,8,4
30,1140,1177,4,0
31,333,393,0,2
31,418,476,2,6
31,496,535,6,4
31,540,586,4,2
31,611,669,2,6
31,689,732,6,7
31,751,797,7,2
31,822,880,2,6
31,902,945,6,7
31,964,1010,7,2
31,1035,1093,2,6
31,1115,1158,6,7
31,1177,1223,7,2
31,1248,1274,2,0
32,334,374,0,3
32,393,445,3,8
32,452,472,8,0
33,335,355,0,6
33,368,399,6,3
33,421,454,3,2
33,468,495,2,6
33,508,539,6,3
33,561,594,3,2
33,629,656,2,6
33,669,700,6,3
33,722,755,3,2
33,790,817,2,6
33,830,861,6,3
33,883,916,3,2
33,951,978,2,6
33,991,1022,6,3
33,1044,1097,3,3
33,1101,1128,3,6
33,1141,1172,6,3
33,1194,1247,3,3
33,1251,1278,3,6
33,1291,1322,6,3
33,1344,1387,3,5
33,1413,1442,5,0
34,335,377,0,7
34,401,460,7,7
34,474,511,7,0
35,335,365,0,6
35,376,434,6,6
35,448,494,6,0
36,336,383,0,2
36,393,446,2,6
36,474,527,6,6
36,555,608,6,6
36,612,665,6,6
36,669,722,6,6
36,726,779,6,6
36,783,836,6,6
36,853,906,6,6
36,923,976,6,6
36,993,1046,6,6
36,1064,1117,6,6
36,1135,1188,6,6
36,1206,1259,6,6
36,1277,1297,6,0
37,338,367,0,8
37,387,445,8,2
37,457,501,2,5
37,506,539,5,6
37,560,618,6,2
37,630,674,2,5
37,679,712,5,6
37,733,791,6,2
37,803,847,2,5
37,852,885,5,6
37,906,964,6,2
37,976,1020,2,5
37,1025,1058,5,6
37,1079,1137,6,2
37,1149,1180,2,0
38,341,396,0,5
38,399,459,5,4
38,479,500,4,5
38,503,563,5,4
38,583,604,4,5
38,607,667,5,4
38,687,708,4,5
38,724,784,5,4
38,804,825,4,5
38,841,887,5,2
38,893,914,2,5
38,930,976,5,2
38,982,1003,2,5
38,1019,1065,5,2
38,1071,1092,2,5
38,1108,1154,5,2
38,1160,1181,2,5
38,1197,1243,5,2
38,1249,1270,2,5
38,1286,1332,5,2
38,1338,1377,2,0
39,343,396,0,7
39,420,442,7,2
39,449,485,2,9
39,508,531,9,7
39,555,577,7,2
39,584,617,2,4
39,647,670,4,7
39,694,734,7,7
39,758,791,7,4
39,821,872,4,0
40,343,374,0,6
40,387,413,6,6
40,441,462,6,3
40,491,546,3,6
40,559,585,6,6
40,613,634,6,3
40,663,718,3,6
40,731,757,6,6
40,785,806,6,3
40,835,890,3,6
40,903,929,6,6
40,957,978,6,3
40,1007,1062,3,6
40,1075,1101,6,6
40,1129,1150,6,3
40,1179,1234,3,6
40,1247,1306,6,9
40,1327,1348,9,3
40,1377,1432,3,0
41,343,393,0,3
41,422,454,3,6
41,485,505,6,0
42,345,390,0,8
42,410,453,8,8
42,473,501,8,5
42,535,563,5,5
42,597,654,5,2
42,674,731,2,2
42,751,808,2,2
42,828,885,2,2
42,905,962,2,2
42,982,1039,2,2
42,1059,1116,2,2
42,1136,1193,2,2
42,1213,1266,2,0
43,345,395,0,7
43,416,474,7,6
43,481,541,6,4
43,576,606,4,7
43,627,685,7,6
43,692,752,6,4
43,787,833,4,3
43,847,905,3,6
43,912,972,6,4
43,1007,1053,4,3
43,1067,1125,3,6
43,1132,1192,6,4
43,1227,1273,4,3
43,1276,1333,3,0
44,345,377,0,3
44,395,423,3,4
44,450,472,4,0
45,346,395,0,4
45,408,458,4,4
45,471,514,4,0
46,346,374,0,5
46,386,423,5,9
46,458,505,9,3
46,533,570,3,9
46,605,652,9,3
46,680,717,3,9
46,752,799,9,3
46,827,864,3,9
46,899,946,9,3
46,974,1011,3,9
46,1046,1093,9,3
46,1121,1158,3,9
46,1193,1213,9,0
47,346,379,0,5
47,412,468,5,5
47,498,518,5,0
48,348,394,0,6
48,411,431,6,2
48,443,483,2,6
48,515,535,6,2
48,551,591,2,6
48,623,643,6,2
48,659,699,2,6
48,731,751,6,2
48,767,807,2,6
48,839,859,6,2
48,875,915,2,6
48,947,967,6,2
48,983,1023,2,6
48,1055,1075,6,2
48,1091,1131,2,6
48,1163,1193,6,0
49,348,370,0,2
49,393,423,2,7
49,454,491,7,2
49,514,544,2,7
49,575,612,7,2
49,635,665,2,7
49,696,733,7,2
49,756,786,2,7
49,817,854,7,2
49,877,907,2,7
49,938,975,7,2
49,998,1028,2,7
49,1059,1096,7,2
49,1119,1149,2,7
49,1180,1211,7,0
50,349,393,0,6
50,420,456,6,4
50,488,524,4,0
51,350,386,0,8
51,417,437,8,7
51,460,512,7,6
51,529,585,6,8
51,616,636,8,7
51,659,711,7,6
51,728,784,6,8
51,797,841,8,7
51,844,896,7,6
51,913,971,6,6
51,996,1040,6,7
51,1043,1095,7,6
51,1112,1170,6,6
51,1188,1232,6,7
51,1235,1285,7,0
52,351,376,0,8
52,395,432,8,4
52,445,468,4,8
52,487,509,8,0
53,352,373,0,5
53,400,443,5,0
54,354,384,0,8
54,403,440,8,8
54,459,496,8,8
54,515,552,8,8
54,571,623,8,3
54,627,660,3,5
54,684,717,5,5
54,741,774,5,5
54,798,831,5,5
54,855,888,5,5
54,912,945,5,5
54,969,1002,5,5
54,1026,1059,5,5
54,1083,1116,5,5
54,1140,1173,5,5
54,1197,1230,5,5
54,1254,1287,5,5
54,1311,1331,5,0
55,354,405,0,3
55,411,436,3,3
55,442,467,3,3
55,473,507,3,2
55,524,558,2,2
55,575,609,2,2
55,626,660,2,2
55,677,720,2,6
55,736,779,6,6
55,795,847,6,5
55,872,924,5,5
55,949,1001,5,5
55,1026,1068,5,6
55,1102,1144,6,6
55,1178,1220,6,6
55,1254,1296,6,6
55,1330,1350,6,0
56,354,383,0,7
56,402,431,7,3
56,443,488,3,4
56,510,550,4,6
56,566,595,6,3
56,607,652,3,4
56,674,714,4,6
56,730,759,6,3
56,771,816,3,4
56,838,879,4,0
57,355,415,0,2
57,424,478,2,2
57,487,514,2,0
58,356,378,0,1
58,405,460,1,1
58,487,539,1,5
58,566,618,5,5
58,652,694,5,8
58,709,769,8,2
58,783,843,2,2
58,857,916,2,5
58,936,984,5,4
58,1018,1066,4,4
58,1100,1148,4,4
58,1157,1205,4,4
58,1230,1262,4,0
59,356,394,0,4
59,416,440,4,4
59,462,486,4,4
59,508,532,4,4
59,554,578,4,4
59,600,624,4,4
59,646,670,4,4
59,692,716,4,4
59,738,762,4,4
59,784,808,4,4
59,830,854,4,4
59,876,900,4,4
59,922,946,4,4
59,968,996,4,6
59,1003,1031,6,6
59,1038,1066,6,6
59,1073,1101,6,6
59,1108,1136,6,6
59,1143,1171,6,6
59,1178,1206,6,6
59,1213,1241,6,6
59,1257,1285,6,6
59,1301,1329,6,6
59,1345,1378,6,0
60,357,386,0,5
60,408,437,5,9
60,463,499,9,5
60,521,550,5,9
60,576,612,9,5
60,634,663,5,9
60,689,725,9,5
60,747,776,5,9
60,802,838,9,5
60,857,886,5,9
60,912,950,9,8
60,981,1004,8,9
60,1031,1069,9,8
60,1100,1123,8,9
60,1150,1188,9,8
60,1219,1240,8,0
61,358,379,0,1
61,386,440,1,9
61,458,498,9,3
61,505,537,3,1
61,544,598,1,9
61,616,665,9,9
61,687,719,9,1
61,726,755,1,7
61,764,792,7,7
61,822,854,7,1
61,861,892,1,2
61,924,982,2,4
61,992,1024,4,1
61,1031,1062,1,2
61,1094,1152,2,4
61,1162,1194,4,1
61,1201,1232,1,2
61,1264,1288,2,4
61,1303,1335,4,1
61,1342,1373,1,2
61,1405,1444,2,0
62,359,394,0,6
62,403,443,6,8
62,456,509,8,5
62,539,586,5,6
62,595,635,6,8
62,648,701,8,5
62,731,778,5,6
62,787,827,6,8
62,840,893,8,5
62,923,970,5,6
62,979,1019,6,8
62,1032,1085,8,5
62,1093,1140,5,6
62,1149,1189,6,8
62,1202,1261,8,0
63,359,408,0,3
63,425,473,3,0
64,360,415,0,8
64,449,493,8,0
65,360,394,0,4
65,416,476,4,4
65,498,558,4,4
65,580,602,4,7
65,605,627,7,7
65,630,652,7,7
65,655,677,7,7
65,680,702,7,7
65,721,743,7,7
65,762,784,7,7
65,803,825,7,7
65,844,866,7,7
65,885,907,7,7
65,926,948,7,7
65,967,989,7,7
65,1022,1081,7,4
65,1109,1168,4,4
65,1196,1255,4,4
65,1283,1342,4,4
65,1370,1429,4,0
66,361,395,0,7
66,402,461,7,0
67,362,397,0,1
67,402,460,1,1
67,489,547,1,1
67,576,634,1,1
67,663,721,1,1
67,750,808,1,1
67,837,895,1,1
67,924,950,1,4
67,985,1011,4,4
67,1046,1072,4,4
67,1107,1143,4,4
67,1167,1203,4,4
67,1227,1263,4,4
67,1287,1312,4,0
68,363,422,0,2
68,436,485,2,7
68,515,546,7,2
68,560,609,2,7
68,639,670,7,2
68,684,733,2,7
68,763,794,7,2
68,812,861,2,7
68,891,922,7,2
68,940,989,2,7
68,1019,1050,7,2
68,1068,1118,2,5
68,1137,1168,5,2
68,1171,1221,2,5
68,1240,1297,5,3
68,1312,1343,3,0
69,364,415,0,8
69,438,495,8,3
69,509,532,3,2
69,558,608,2,8
69,631,667,8,4
69,690,713,4,2
69,739,789,2,8
69,812,848,8,4
69,859,882,4,2
69,908,958,2,8
69,981,1017,8,4
69,1028,1051,4,2
69,1077,1127,2,8
69,1150,1186,8,4
69,1197,1220,4,2
69,1246,1300,2,0
70,365,391,0,2
70,411,469,2,0
71,365,416,0,5
71,420,476,5,5
71,480,536,5,5
71,547,603,5,5
71,614,670,5,5
71,681,737,5,5
71,748,804,5,5
71,815,871,5,5
71,882,938,5,5
71,949,1005,5,5
71,1016,1072,5,5
71,1106,1162,5,0
72,365,405,0,7
72,437,473,7,7
72,505,541,7,7
72,573,609,7,7
72,641,677,7,7
72,709,745,7,7
72,777,813,7,7
72,845,881,7,7
72,913,949,7,7
72,981,1017,7,7
72,1049,1100,7,6
72,1134,1185,6,6
72,1219,1239,6,0
73,365,392,0,1
73,417,463,1,2
73,481,509,2,1
73,534,580,1,2
73,598,626,2,1
73,651,697,1,2
73,715,743,2,1
73,768,814,1,2
73,832,860,2,1
73,885,924,1,7
73,934,962,7,1
73,987,1026,1,7
73,1036,1064,7,1
73,1078,1117,1,7
73,1127,1155,7,1
73,1169,1208,1,7
73,1218,1246,7,1
73,1269,1319,1,0
74,366,408,0,6
74,419,476,6,0
75,367,406,0,8
75,431,480,8,0
76,369,427,0,0
77,370,427,0,3
77,441,483,3,4
77,486,541,4,3
77,555,597,3,4
77,600,655,4,3
77,669,711,3,4
77,734,789,4,3
77,803,845,3,4
77,868,889,4,5
77,900,942,5,4
77,965,986,4,5
77,997,1039,5,4
77,1062,1083,4,5
77,1094,1136,5,4
77,1159,1180,4,5
77,1191,1227,5,8
77,1251,1272,8,5
77,1283,1319,5,8
77,1343,1364,8,5
77,1375,1411,5,8
77,1435,1455,8,0
78,371,401,0,4
78,434,454,4,0
79,371,412,0,4
79,422,472,4,4
79,482,538,4,0
80,372,405,0,2
80,422,445,2,6
80,469,526,6,2
80,543,566,2,6
80,590,647,6,2
80,664,687,2,6
80,711,733,6,2
80,754,787,2,2
80,802,824,2,2
80,845,878,2,2
80,893,915,2,2
80,936,969,2,2
80,984,1006,2,2
80,1027,1060,2,2
80,1075,1097,2,2
80,1118,1151,2,2
80,1166,1201,2,0
81,373,398,0,7
81,423,473,7,7
81,498,548,7,7
81,573,623,7,7
81,648,698,7,7
81,723,773,7,7
81,798,848,7,7
81,873,923,7,7
81,948,998,7,7
81,1023,1073,7,7
81,1085,1135,7,7
81,1147,1197,7,7
81,1209,1259,7,7
81,1271,1326,7,1
81,1340,1395,1,1
81,1409,1429,1,0
82,375,403,0,1
82,432,482,1,0
83,376,402,0,4
83,407,438,4,5
83,452,482,5,3
83,493,524,3,5
83,538,568,5,3
83,579,610,3,5
83,624,683,5,5
83,701,732,5,5
83,746,805,5,5
83,823,854,5,5
83,864,923,5,5
83,941,972,5,5
83,982,1041,5,5
83,1059,1090,5,5
83,1100,1159,5,5
83,1175,1206,5,5
83,1216,1275,5,0
84,376,435,0,3
84,445,465,3,0
85,379,422,0,5
85,435,479,5,5
85,509,553,5,5
85,583,627,5,5
85,657,701,5,5
85,731,775,5,5
85,805,849,5,5
85,879,923,5,5
85,953,987,5,8
85,1004,1031,8,2
85,1056,1083,2,2
85,1108,1135,2,2
85,1160,1203,2,5
85,1212,1235,5,0
86,380,435,0,9
86,439,459,9,0
87,380,411,0,7
87,439,477,7,0
88,381,412,0,8
88,427,461,8,8
88,485,536,8,9
88,551,610,9,8
88,625,659,8,8
88,683,734,8,9
88,749,808,9,8
88,823,857,8,8
88,881,932,8,9
88,947,1006,9,8
88,1021,1055,8,8
88,1079,1130,8,9
88,1145,1204,9,8
88,1207,1241,8,8
88,1265,1285,8,0
89,382,438,0,6
89,448,476,6,5
89,501,544,5,6
89,554,582,6,5
89,610,653,5,6
89,663,691,6,5
89,719,762,5,6
89,773,830,6,8
89,846,889,8,6
89,900,957,6,8
89,961,1004,8,6
89,1015,1072,6,8
89,1076,1119,8,6
89,1130,1187,6,8
89,1191,1234,8,6
89,1245,1302,6,8
89,1306,1326,8,0
90,384,419,0,9
90,451,472,9,0
91,385,406,0,4
91,418,443,4,8
91,467,505,8,0
92,388,434,0,1
92,451,471,1,0
93,389,441,0,4
93,462,482,4,0
94,390,427,0,7
94,435,455,7,5
94,473,494,5,7
94,502,522,7,5
94,540,561,5,7
94,569,589,7,5
94,607,628,5,7
94,636,682,7,7
94,699,720,7,7
94,728,774,7,7
94,791,812,7,7
94,820,866,7,7
94,883,904,7,7
94,912,958,7,7
94,975,996,7,7
94,1004,1050,7,7
94,1067,1088,7,7
94,1096,1142,7,7
94,1148,1169,7,7
94,1177,1223,7,7
94,1244,1265,7,7
94,1273,1319,7,7
94,1340,1360,7,0
95,391,439,0,4
95,469,521,4,5
95,540,600,5,2
95,606,634,2,4
95,664,716,4,5
95,727,787,5,2
95,793,821,2,4
95,851,893,4,1
95,914,974,1,2
95,980,1008,2,4
95,1038,1068,4,4
95,1073,1133,4,2
95,1139,1167,2,4
95,1185,1215,4,4
95,1220,1266,4,0
96,392,421,0,9
96,436,466,9,0
97,392,440,0,5
97,459,485,5,7
97,519,565,7,5
97,584,610,5,7
97,644,690,7,5
97,709,735,5,7
97,769,815,7,5
97,834,860,5,7
97,894,940,7,5
97,959,985,5,7
97,1019,1065,7,5
97,1084,1110,5,7
97,1144,1203,7,0
98,394,436,0,5
98,453,490,5,0
99,394,418,0,3
99,428,456,3,3
99,466,494,3,3
99,504,532,3,3
99,542,570,3,3
99,580,608,3,3
99,618,646,3,3
99,656,684,3,3
99,694,722,3,3
99,732,760,3,3
99,792,820,3,3
99,852,880,3,3
99,912,940,3,3
99,972,1000,3,3
99,1032,1075,3,8
99,1084,1127,8,8
99,1136,1179,8,8
99,1188,1231,8,8
99,1240,1298,8,0
100,395,452,0,6
100,482,511,6,0
101,397,432,0,6
101,449,484,6,0
102,398,455,0,0
103,398,418,0,7
103,445,484,7,5
103,489,547,5,7
103,562,605,7,7
103,632,671,7,5
103,676,710,5,3
103,740,783,3,7
103,810,849,7,5
103,854,888,5,3
103,918,961,3,7
103,988,1027,7,5
103,1032,1066,5,3
103,1096,1139,3,7
103,1166,1212,7,0
104,398,435,0,3
104,469,528,3,5
104,549,600,5,3
104,634,672,3,3
104,692,743,3,3
104,777,823,3,4
104,851,902,4,3
104,936,982,3,4
104,1010,1061,4,3
104,1095,1141,3,4
104,1169,1192,4,9
104,1206,1240,9,0
105,399,423,0,6
105,426,467,6,0
106,403,460,0,3
106,473,503,3,0
107,403,452,0,4
107,456,477,4,0
108,403,424,0,6
108,440,480,6,6
108,496,516,6,0
109,404,457,0,8
109,475,528,8,4
109,557,609,4,8
109,627,680,8,4
109,709,761,4,8
109,779,832,8,4
109,861,889,4,0
110,404,431,0,1
110,450,472,1,1
110,491,513,1,1
110,531,574,1,7
110,608,651,7,7
110,685,728,7,7
110,762,805,7,7
110,812,855,7,7
110,862,905,7,7
110,912,955,7,7
110,962,1005,7,7
110,1012,1055,7,7
110,1062,1105,7,7
110,1109,1152,7,7
110,1156,1199,7,7
110,1203,1246,7,7
110,1250,1293,7,7
110,1297,1321,7,0
111,406,429,0,6
111,459,485,6,6
111,507,567,6,6
111,597,623,6,6
111,640,700,6,6
111,730,756,6,6
111,773,833,6,6
111,863,889,6,6
111,906,966,6,6
111,996,1022,6,6
111,1039,1099,6,6
111,1129,1155,6,6
111,1172,1232,6,6
111,1262,1320,6,0
112,408,468,0,7
112,481,529,7,0
113,409,429,0,4
113,432,488,4,5
113,500,550,5,8
113,553,574,8,4
113,577,633,4,5
113,647,697,5,8
113,700,721,8,4
113,724,780,4,5
113,794,844,5,8
113,847,868,8,4
113,871,927,4,5
113,941,991,5,8
113,994,1015,8,4
113,1018,1047,4,3
113,1076,1126,3,8
113,1129,1150,8,4
113,1153,1182,4,3
113,1211,1249,3,0
114,410,432,0,8
114,455,486,8,0
115,411,445,0,0
116,412,453,0,0
117,412,438,0,3
117,464,501,3,0
118,412,460,0,0
119,418,472,0,1
119,493,527,1,2
119,545,593,2,1
119,614,648,1,2
119,666,714,2,1
119,739,773,1,2
119,791,839,2,1
119,864,898,1,2
119,916,964,2,1
119,989,1023,1,2
119,1041,1089,2,1
119,1114,1148,1,2
119,1166,1205,2,0
120,665,725,0,9
120,736,789,9,8
120,811,852,8,9
120,863,916,9,8
120,938,979,8,9
120,990,1043,9,8
120,1065,1106,8,9
120,1117,1170,9,8
120,1192,1233,8,9
120,1244,1275,9,0
121,693,729,0,8
121,763,797,8,1
121,822,863,1,5
121,892,913,5,8
121,947,968,8,9
121,998,1039,9,5
121,1068,1089,5,8
121,1123,1144,8,9
121,1174,1215,9,5
121,1244,1265,5,8
121,1299,1347,8,0
122,709,730,0,1
122,762,822,1,4
122,838,883,4,3
122,889,948,3,5
122,971,1031,5,4
122,1047,1092,4,3
122,1098,1131,3,6
122,1135,1160,6,8
122,1194,1239,8,3
122,1245,1297,3,0
123,710,762,0,8
123,786,846,8,6
123,880,927,6,8
123,951,984,8,8
123,1006,1053,8,8
123,1077,1110,8,8
123,1132,1179,8,8
123,1203,1236,8,8
123,1258,1289,8,0
124,732,758,0,6
124,765,794,6,6
124,823,850,6,5
124,885,918,5,7
124,922,951,7,6
124,980,1007,6,5
124,1021,1054,5,7
124,1058,1113,7,4
124,1143,1170,4,5
124,1184,1212,5,0
125,752,807,0,2
125,839,864,2,2
125,896,952,2,2
125,984,1009,2,2
125,1041,1097,2,2
125,1129,1154,2,2
125,1186,1242,2,2
125,1274,1326,2,0
126,754,775,0,7
126,792,830,7,7
126,851,893,7,6
126,921,963,6,6
126,991,1050,6,5
126,1074,1133,5,5
126,1157,1216,5,5
126,1240,1279,5,0
127,971,1030,0,4
127,1063,1098,4,4
127,1131,1166,4,4
127,1199,1234,4,4
127,1267,1287,4,0
128,994,1025,0,3
128,1044,1097,3,9
128,1100,1123,9,3
128,1142,1183,3,3
128,1203,1235,3,7
128,1243,1284,7,3
128,1304,1336,3,7
128,1344,1385,7,3
128,1405,1425,3,0
129,998,1027,0,2
129,1062,1088,2,2
129,1123,1149,2,2
129,1184,1210,2,2
129,1245,1271,2,0
